id,label,group,nodesize
MCP3,MCP3,3,4
hsa-miR-640,hsa-miR-640,4,66
hsa-miR-4517,hsa-miR-4517,4,28
hsa-miR-1199-3p,hsa-miR-1199-3p,4,26
hsa-miR-629-3p,hsa-miR-629-3p,4,24
hsa-miR-1283,hsa-miR-1283,4,22
hsa-miR-6784-5p,hsa-miR-6784-5p,4,19
hsa-miR-642a-5p,hsa-miR-642a-5p,4,19
hsa-let-7f-2-3p,hsa-let-7f-2-3p,4,17
hsa-miR-4524b-5p,hsa-miR-4524b-5p,4,15
hsa-miR-187-5p,hsa-miR-187-5p,4,14
hsa-miR-1227-5p,hsa-miR-1227-5p,4,13
hsa-miR-200c-5p,hsa-miR-200c-5p,4,11
hsa-miR-215-3p,hsa-miR-215-3p,4,10
hsa-miR-1268a,hsa-miR-1268a,4,10
hsa-miR-376c-3p,hsa-miR-376c-3p,4,10
hsa-miR-6751-5p,hsa-miR-6751-5p,4,10
hsa-miR-1470,hsa-miR-1470,4,9
hsa-miR-6865-3p,hsa-miR-6865-3p,4,9
hsa-miR-7162-3p,hsa-miR-7162-3p,4,9
hsa-miR-3151-3p,hsa-miR-3151-3p,4,9
hsa-miR-6732-5p,hsa-miR-6732-5p,4,9
hsa-miR-2276-5p,hsa-miR-2276-5p,4,9
hsa-miR-1471,hsa-miR-1471,4,8
hsa-miR-6511a-3p,hsa-miR-6511a-3p,4,8
hsa-miR-5189-5p,hsa-miR-5189-5p,4,7
hsa-miR-6810-5p,hsa-miR-6810-5p,4,7
hsa-miR-5591-3p,hsa-miR-5591-3p,4,7
hsa_piR_020365_DQ597975,hsa_piR_020365_DQ597975,4,7
hsa_piR_016735_DQ593039,hsa_piR_016735_DQ593039,4,6
hsa-miR-4260,hsa-miR-4260,4,6
hsa-miR-4725-5p,hsa-miR-4725-5p,4,6
hsa-miR-4323,hsa-miR-4323,4,6
hsa-miR-4466,hsa-miR-4466,4,5
hsa-miR-520g-5p,hsa-miR-520g-5p,4,5
hsa-miR-676-5p,hsa-miR-676-5p,4,5
hsa-miR-4449,hsa-miR-4449,4,4
hsa-miR-1273e,hsa-miR-1273e,4,4
hsa-miR-6125,hsa-miR-6125,4,4
hsa-miR-1180-5p,hsa-miR-1180-5p,4,4
hsa-miR-330-5p,hsa-miR-330-5p,4,4
hsa-miR-648,hsa-miR-648,4,4
hsa-miR-7157-5p,hsa-miR-7157-5p,4,3
hsa-miR-3122,hsa-miR-3122,4,3
hsa-miR-4515,hsa-miR-4515,4,3
hsa-miR-6836-5p,hsa-miR-6836-5p,4,2
hsa-miR-6875-3p,hsa-miR-6875-3p,4,2
hsa-miR-365a-5p,hsa-miR-365a-5p,4,2
hsa-miR-6733-3p,hsa-miR-6733-3p,4,1
hsa-miR-4755-3p,hsa-miR-4755-3p,4,1
hsa-miR-3960,hsa-miR-3960,4,1
hsa-miR-29a-5p,hsa-miR-29a-5p,4,1
hsa-miR-4733-3p,hsa-miR-4733-3p,4,1
hsa-miR-3124-3p,hsa-miR-3124-3p,4,1
hsa-miR-6806-5p,hsa-miR-6806-5p,4,1
hsa-miR-3665,hsa-miR-3665,4,1
hsa-miR-6850-5p,hsa-miR-6850-5p,4,0
hsa-miR-503-3p,hsa-miR-503-3p,4,0
AXIN1,AXIN1,5,74
IL7,IL7,5,41
STAMPB,STAMPB,5,41
VEGFA,VEGFA,5,31
SCF,SCF,5,28
MCP3,MCP3,5,26
Flt3L,Flt3L,5,15
uPA,uPA,5,14
CXCL5,CXCL5,5,14
CDCP1,CDCP1,5,12
CD40,CD40,5,8
TNFSF14,TNFSF14,5,8
CXCL10,CXCL10,5,8
Beta-NGF,Beta-NGF,5,7
IL18,IL18,5,7
CD6,CD6,5,7
CX3CL1,CX3CL1,5,7
TGF-alpha,TGF-alpha,5,7
IL8,IL8,5,6
MMP-10,MMP-10,5,6
CD5,CD5,5,6
CCL4,CCL4,5,6
CCL20,CCL20,5,6
MCP1,MCP1,5,6
CCL19,CCL19,5,6
CCL11,CCL11,5,5
IL-18R1,IL-18R1,5,5
ADA,ADA,5,5
ST1A1,ST1A1,5,5
FGF23,FGF23,5,5
OPG,OPG,5,4
MMP-1,MMP-1,5,4
CD244,CD244,5,4
CCL23,CCL23,5,4
IL-10RB,IL-10RB,5,4
TRAIL,TRAIL,5,4
CST5,CST5,5,4
HGF,HGF,5,4
CCL25,CCL25,5,3
TNFB,TNFB,5,3
CXCL6,CXCL6,5,3
TNFRSF9,TNFRSF9,5,3
PD-L1,PD-L1,5,3
RANKL,RANKL,5,3
IL-12B,IL-12B,5,3
4E-BP1,4E-BP1,5,3
SIRT2,SIRT2,5,3
CASP-8,CASP-8,5,2
CSF-1,CSF-1,5,2
CCL3,CCL3,5,2
IL6,IL6,5,2
FGF-21,FGF-21,5,2
MCP4,MCP4,5,1
OSM,OSM,5,1
DNER,DNER,5,1
EN-RAGE,EN-RAGE,5,1
CXCL9,CXCL9,5,1
CREATININE-3TMS-1-M/z329,CREATININE-3TMS-1-M/z329,6,21
FUMARIC-ACID-2TMS-1-M/z246,FUMARIC-ACID-2TMS-1-M/z246,6,18
ALPHA-TOCOPHEROL-TMS-1-M/z504,ALPHA-TOCOPHEROL-TMS-1-M/z504,6,18
LACTOSE-MEOX-8TMS_1-1-M/z204,LACTOSE-MEOX-8TMS_1-1-M/z204,6,17
NIGEROSE-MEOX-8TMS_2-1-M/z361,NIGEROSE-MEOX-8TMS_2-1-M/z361,6,14
CYSTEINE-N-O-S-TMS-1-M/z218,CYSTEINE-N-O-S-TMS-1-M/z218,6,14
ADENOSINE-5-MONOPHOSPHATE-5TMS-1-M/z230,ADENOSINE-5-MONOPHOSPHATE-5TMS-1-M/z230,6,14
OCTADECADIENOIC-ACID--9-12-(Z-Z)-TMS-1-M/z337,OCTADECADIENOIC-ACID--9-12-(Z-Z)-TMS-1-M/z337,6,13
LAMINARIBIOSE-MEOX-8TMS_1-1-M/z217,LAMINARIBIOSE-MEOX-8TMS_1-1-M/z217,6,12
3-HYDROXYBUTYRIC-ACID-2TMS-1-M/z204,3-HYDROXYBUTYRIC-ACID-2TMS-1-M/z204,6,11
SORBOSE-MEOX-5TMS_1-1-M/z364,SORBOSE-MEOX-5TMS_1-1-M/z364,6,11
METHYL-HISTIDINE-2TMS-1-M/z168,METHYL-HISTIDINE-2TMS-1-M/z168,6,10
SUCROSE-8TMS-1-M/z362,SUCROSE-8TMS-1-M/z362,6,10
BETA-ALANINE--N-N-O-TMS-1-M/z304,BETA-ALANINE--N-N-O-TMS-1-M/z304,6,10
GLYCINE-N-N-O-TMS-1-M/z246,GLYCINE-N-N-O-TMS-1-M/z246,6,10
CHOLESTEROL-TMS-1-M/z247,CHOLESTEROL-TMS-1-M/z247,6,10
GAMMA-TOCOPHEROL-TMS-1,GAMMA-TOCOPHEROL-TMS-1,6,9
INOSINE-4TMS-1-M/z217,INOSINE-4TMS-1-M/z217,6,9
Myo_Inositol_phosphate_Ri2399Mz299,Myo_Inositol_phosphate_Ri2399Mz299,6,9
ACETAMINOPHEN-2TMS-1-M/z297,ACETAMINOPHEN-2TMS-1-M/z297,6,9
URIC-ACID-N-O-O-O-TMS-1-M/z72,URIC-ACID-N-O-O-O-TMS-1-M/z72,6,8
ALANINE-N-O-TMS-1-M/z192,ALANINE-N-O-TMS-1-M/z192,6,8
OCTADECENOIC-ACID--9-(E)-TMS-1-M/z339,OCTADECENOIC-ACID--9-(E)-TMS-1-M/z339,6,8
ERYTHRITOL-4TMS-1-M/z277,ERYTHRITOL-4TMS-1-M/z277,6,8
NAPROXEN-TMS-1-M/z303,NAPROXEN-TMS-1-M/z303,6,8
BETA-ALANINE-N-O-TMS-1-M/z218,BETA-ALANINE-N-O-TMS-1-M/z218,6,8
FRUCTOSE-MEOX-5TMS_1-1-M/z366,FRUCTOSE-MEOX-5TMS_1-1-M/z366,6,8
OCTADECENOIC-ACID--9-(Z)-TMS-1-M/z222,OCTADECENOIC-ACID--9-(Z)-TMS-1-M/z222,6,7
ISOLEUCINE--N-O-TMS-1-M/z233,ISOLEUCINE--N-O-TMS-1-M/z233,6,7
SALICYLIC-ACID-2TMS-1-M/z268,SALICYLIC-ACID-2TMS-1-M/z268,6,7
PHENYLALANINE-N-O-TMS-1-M/z268,PHENYLALANINE-N-O-TMS-1-M/z268,6,7
N-ACETYL-GLUCOSAMINE-MEOX-N-O-O-O-O-TMS_2-1-M/z159,N-ACETYL-GLUCOSAMINE-MEOX-N-O-O-O-O-TMS_2-1-M/z159,6,7
LEUCINE--N-O-TMS-1-M/z158,LEUCINE--N-O-TMS-1-M/z158,6,6
Benzenebutanoic_acid_Ri2182Mz192,Benzenebutanoic_acid_Ri2182Mz192,6,6
ACONITIC-ACID--trans-3TMS-1,ACONITIC-ACID--trans-3TMS-1,6,6
INOSITOL--scyllo-6TMS-1-M/z432,INOSITOL--scyllo-6TMS-1-M/z432,6,6
ISOCITRIC-ACID-4TMS-1-M/z466,ISOCITRIC-ACID-4TMS-1-M/z466,6,6
DODECANOIC-ACID-TMS-1-M/z257,DODECANOIC-ACID-TMS-1-M/z257,6,6
MALIC-ACID-3TMS-1-M/z245,MALIC-ACID-3TMS-1-M/z245,6,6
LYSINE-N-N-O-TMS_1-1-M/z102,LYSINE-N-N-O-TMS_1-1-M/z102,6,6
1-MONOPALMITOYLGLYCEROL-2TMS-1-M/z371,1-MONOPALMITOYLGLYCEROL-2TMS-1-M/z371,6,6
CELLOBIOSE-MEOX-8TMS_2-1-M/z361,CELLOBIOSE-MEOX-8TMS_2-1-M/z361,6,5
ASPARAGINE-N-N-O-TMS-1-M/z231,ASPARAGINE-N-N-O-TMS-1-M/z231,6,5
HEPTADECANOIC-ACID-TMS-1-M/z132,HEPTADECANOIC-ACID-TMS-1-M/z132,6,5
SORBOSE-MEOX-5TMS_2-1,SORBOSE-MEOX-5TMS_2-1,6,5
TRYPTOPHAN-N-N-O-TMS-1-M/z303,TRYPTOPHAN-N-N-O-TMS-1-M/z303,6,5
ISOERYTHRITOL-4TMS-1-M/z277,ISOERYTHRITOL-4TMS-1-M/z277,6,4
OCTADECANOIC-ACID-TMS-1-M/z313,OCTADECANOIC-ACID-TMS-1-M/z313,6,4
VALINE-N-O-TMS-1-M/z246,VALINE-N-O-TMS-1-M/z246,6,4
BENZOIC-ACID-TMS-1,BENZOIC-ACID-TMS-1,6,4
CYSTINE-N-N-O-O-TMS-1-M/z297,CYSTINE-N-N-O-O-TMS-1-M/z297,6,4
TAURINE-3TMS-1-M/z328,TAURINE-3TMS-1-M/z328,6,4
GALACTURONIC-ACID-MEOX-5TMS_2-1-M/z334,GALACTURONIC-ACID-MEOX-5TMS_2-1-M/z334,6,4
LYSINE-N-N-O-TMS_3-1,LYSINE-N-N-O-TMS_3-1,6,4
-Tryptophan_Ri2161Mz202,-Tryptophan_Ri2161Mz202,6,4
THREONINE-N-O-O-TMS-1-M/z293,THREONINE-N-O-O-TMS-1-M/z293,6,4
SERINE-N-O-O-TMS-1-M/z307,SERINE-N-O-O-TMS-1-M/z307,6,3
GLYCERIC-ACID-3TMS-1-M/z307,GLYCERIC-ACID-3TMS-1-M/z307,6,3
Kynuerine_Mz192-Time:-373.01-to-374.92-Mass:-192-to-192,Kynuerine_Mz192-Time:-373.01-to-374.92-Mass:-192-to-192,6,3
ORNITHINE-N-N-O-TMS_1-1-M/z144,ORNITHINE-N-N-O-TMS_1-1-M/z144,6,3
LAMINARIBIOSE-MEOX-8TMS_2-1-M/z361,LAMINARIBIOSE-MEOX-8TMS_2-1-M/z361,6,2
GLUCURONIC-ACID-MEOX-5TMS_2-1-M/z334,GLUCURONIC-ACID-MEOX-5TMS_2-1-M/z334,6,2
CITRULLINE-3TMS_1-(Ornthine)-1,CITRULLINE-3TMS_1-(Ornthine)-1,6,2
1-PALMITOYL-sn-GLYCERO-3-PHOSPHOCHOLINE-TMS-derivative-1-M/z301,1-PALMITOYL-sn-GLYCERO-3-PHOSPHOCHOLINE-TMS-derivative-1-M/z301,6,2
ORNITHINE-N-N-N-O-TMS_2-1-M/z420,ORNITHINE-N-N-N-O-TMS_2-1-M/z420,6,2
HEXADECANOIC-ACID-TMS-1-M/z171,HEXADECANOIC-ACID-TMS-1-M/z171,6,1
CITRIC-ACID-4TMS-1-M/z465,CITRIC-ACID-4TMS-1-M/z465,6,1
HYPOXANTHINE-2TMS-1-M/z282,HYPOXANTHINE-2TMS-1-M/z282,6,1
2-AMINOBUTYRIC-ACID--O-N-TMS-1-M/z130,2-AMINOBUTYRIC-ACID--O-N-TMS-1-M/z130,6,1
GLUTAMINE-N-N-O-TMS_1-1-M/z347,GLUTAMINE-N-N-O-TMS_1-1-M/z347,6,1
PYROGLUTAMIC-ACID-N-O-TMS-1-M/z159,PYROGLUTAMIC-ACID-N-O-TMS-1-M/z159,6,1
MALTOSE-MEOX-8TMS_1-1-M/z361,MALTOSE-MEOX-8TMS_1-1-M/z361,6,1
LYXOSE-MEOX-4TMS_1-1-M/z104,LYXOSE-MEOX-4TMS_1-1-M/z104,6,0
LYSINE-N-N-N-O-TMS_2-1,LYSINE-N-N-N-O-TMS_2-1,6,0
TYROSINE-N-O-O-TMS-1-M/z382,TYROSINE-N-O-O-TMS-1-M/z382,6,0
