id,source,target,Weight,group
221,CD40,MALTOSE-MEOX-8TMS_1-1-M/z361,0.9509311595539788,0
222,CXCL6,CUL4A,0.9548874779658192,0
223,CXCL6,hsa-miR-6784-3p,0.9745183776055496,1
224,CXCL6,hsa-miR-675-5p,0.9840362579383769,1
225,CXCL6,hsa-miR-3617-3p,0.9778685680073691,1
226,CXCL6,Beta-NGF,0.9779426866007135,0
227,CXCL6,IL-18R1,0.9984121784335305,1
228,CXCL6,PHENYLALANINE-N-O-TMS-1-M/z268,0.9691177724221868,1
229,CCL23,hsa-miR-10b-5p,0.9526965621485559,1
230,CCL23,CD5,0.9841104738629066,1
231,CCL23,MCP4,0.9981742850156953,0
232,CCL23,TGF-alpha,0.970907019368303,1
233,CCL23,LYXOSE-MEOX-4TMS_1-1-M/z104,0.995635517794383,1
234,CCL23,LAMINARIBIOSE-MEOX-8TMS_2-1-M/z361,0.975161610772148,0
235,CX3CL1,hematocrit,0.9749656545799231,0
236,CX3CL1,MCP3,0.9994457000655891,1
237,CX3CL1,hsa-miR-8060,0.9732024667732444,1
238,CX3CL1,hsa-miR-548ak,0.9655616181642688,0
239,CX3CL1,hsa_piR_021303_DQ599270,0.9622622626835943,0
240,CX3CL1,CSF-1,0.9976007705653682,0
241,CX3CL1,CXCL5,0.9934263958838796,0
242,CX3CL1,FGF23,0.9722568991634827,0
243,CX3CL1,CCL3,0.9982410123019343,1
244,CX3CL1,MCP3,0.9860531893616595,0
245,CX3CL1,TRYPTOPHAN-N-N-O-TMS-1-M/z303,0.975486604639782,0
246,CX3CL1,BETA-ALANINE-N-O-TMS-1-M/z218,0.9500336301981807,1
247,CX3CL1,METHYL-HISTIDINE-2TMS-1-M/z168,0.9749437488233005,1
248,CX3CL1,URIC-ACID-N-O-O-O-TMS-1-M/z72,0.980227177545906,1
249,CX3CL1,NAPROXEN-TMS-1-M/z303,0.9640926838483221,1
250,ST1A1,CHOLESTEROL-TMS-1-M/z247,0.9759865788696014,0
251,CXCL10,ZNF708,0.9677910662851572,1
252,CXCL10,BTBD10,0.9812727601185728,0
253,CXCL10,hsa-miR-4778-5p,0.9782898596650793,0
254,CXCL10,ACONITIC-ACID--trans-3TMS-1,0.9990509056261897,0
255,AXIN1,hsa-miR-6830-3p,0.9786629325781692,1
256,AXIN1,hsa-miR-3928-3p,0.9715461603248814,1
