id,source,target,Weight,group
212,hsa-miR-7162-3p,hsa-miR-640,0.9030303030303028,1
213,hsa-miR-3151-3p,hsa-miR-640,0.8909090909090909,1
214,hsa-miR-6732-5p,hsa-miR-640,0.9515151515151514,1
215,hsa-miR-2276-5p,hsa-miR-640,0.8909090909090909,1
216,hsa-miR-6511a-3p,hsa-miR-640,0.9151515151515152,1
217,hsa-miR-5189-5p,hsa-miR-640,0.9272727272727272,1
218,hsa-miR-5591-3p,hsa-miR-640,0.8424242424242423,1
219,hsa_piR_020365_DQ597975,hsa-miR-640,0.8545454545454544,1
220,hsa_piR_016735_DQ593039,hsa-miR-640,0.9393939393939393,1
221,hsa-miR-4260,hsa-miR-640,0.8060606060606059,1
222,hsa-miR-4725-5p,hsa-miR-640,0.8787878787878788,1
223,hsa-miR-4323,hsa-miR-640,0.8424242424242423,1
224,hsa-miR-4466,hsa-miR-640,0.8909090909090909,1
225,hsa-miR-520g-5p,hsa-miR-640,0.8666666666666665,1
226,hsa-miR-676-5p,hsa-miR-640,0.8666666666666665,1
227,hsa-miR-4449,hsa-miR-640,0.8424242424242423,1
228,hsa-miR-1273e,hsa-miR-640,0.8060606060606059,1
229,hsa-miR-6125,hsa-miR-640,0.9272727272727272,1
230,hsa-miR-1180-5p,hsa-miR-640,0.8303030303030302,1
231,hsa-miR-330-5p,hsa-miR-640,0.9151515151515152,1
232,hsa-miR-648,hsa-miR-640,0.8303030303030302,1
233,hsa-miR-7157-5p,hsa-miR-640,0.8303030303030302,1
234,hsa-miR-4515,hsa-miR-640,0.8303030303030302,1
235,hsa-miR-6836-5p,hsa-miR-640,0.8545454545454544,1
236,hsa-miR-6875-3p,hsa-miR-640,0.9636363636363635,1
237,hsa-miR-365a-5p,hsa-miR-640,0.8181818181818182,1
238,hsa-miR-6733-3p,hsa-miR-640,0.8545454545454544,1
239,hsa-miR-4755-3p,hsa-miR-640,0.8060606060606059,1
240,hsa-miR-3960,hsa-miR-640,0.9151515151515152,1
241,hsa-miR-29a-5p,hsa-miR-640,0.8787878787878788,1
242,hsa-miR-4733-3p,hsa-miR-640,0.8424242424242423,1
243,hsa-miR-3124-3p,hsa-miR-640,0.8303030303030302,1
244,hsa-miR-6806-5p,hsa-miR-640,0.8909090909090909,1
245,hsa-miR-3665,hsa-miR-640,0.8909090909090909,1
246,hsa-miR-6850-5p,hsa-miR-640,0.8303030303030302,1
247,hsa-miR-503-3p,hsa-miR-640,0.8424242424242423,1
248,HEATR3,hsa-miR-4517,0.9151515151515152,0
249,hsa-miR-640,hsa-miR-4517,0.8303030303030302,1
250,hsa-miR-1199-3p,hsa-miR-4517,0.9515151515151514,1
251,hsa-miR-629-3p,hsa-miR-4517,0.9515151515151514,1
252,hsa-miR-1283,hsa-miR-4517,0.9636363636363635,1
253,hsa-miR-6784-5p,hsa-miR-4517,0.9393939393939393,1
254,hsa-miR-642a-5p,hsa-miR-4517,0.8666666666666665,1
255,hsa-let-7f-2-3p,hsa-miR-4517,0.8181818181818182,1
256,hsa-miR-4524b-5p,hsa-miR-4517,0.9151515151515152,1
257,hsa-miR-187-5p,hsa-miR-4517,0.9151515151515152,1
258,hsa-miR-1227-5p,hsa-miR-4517,0.8666666666666665,1
259,hsa-miR-200c-5p,hsa-miR-4517,0.9878787878787878,1
260,hsa-miR-215-3p,hsa-miR-4517,0.8666666666666665,1
261,hsa-miR-1268a,hsa-miR-4517,0.9151515151515152,1
262,hsa-miR-376c-3p,hsa-miR-4517,0.9757575757575757,1
263,hsa-miR-6751-5p,hsa-miR-4517,0.9272727272727272,1
264,hsa-miR-1470,hsa-miR-4517,0.9272727272727272,1
265,hsa-miR-6865-3p,hsa-miR-4517,0.9878787878787878,1
266,hsa-miR-7162-3p,hsa-miR-4517,0.8666666666666665,1
267,hsa-miR-3151-3p,hsa-miR-4517,0.9757575757575757,1
268,hsa-miR-6732-5p,hsa-miR-4517,0.8787878787878788,1
269,hsa-miR-2276-5p,hsa-miR-4517,0.9757575757575757,1
270,hsa-miR-1471,hsa-miR-4517,0.9878787878787878,1
271,hsa-miR-6511a-3p,hsa-miR-4517,0.9515151515151514,1
272,hsa-miR-5189-5p,hsa-miR-4517,0.9151515151515152,1
273,hsa-miR-6810-5p,hsa-miR-4517,0.9878787878787878,1
274,hsa-miR-5591-3p,hsa-miR-4517,0.9878787878787878,1
275,hsa_piR_020365_DQ597975,hsa-miR-4517,0.8666666666666665,1
276,hsa_piR_016735_DQ593039,hsa-miR-4517,0.9151515151515152,1
277,hsa-miR-4260,hsa-miR-4517,0.9636363636363635,1
278,hsa-miR-4725-5p,hsa-miR-4517,0.9878787878787878,1
279,hsa-miR-4323,hsa-miR-4517,0.9878787878787878,1
280,hsa-miR-4466,hsa-miR-4517,0.9757575757575757,1
281,hsa-miR-520g-5p,hsa-miR-4517,0.9393939393939393,1
282,hsa-miR-676-5p,hsa-miR-4517,0.9636363636363635,1
283,hsa-miR-4449,hsa-miR-4517,0.9878787878787878,1
284,hsa-miR-1273e,hsa-miR-4517,0.9636363636363635,1
285,hsa-miR-6125,hsa-miR-4517,0.9393939393939393,1
286,hsa-miR-1180-5p,hsa-miR-4517,0.9999999999999999,1
287,hsa-miR-330-5p,hsa-miR-4517,0.8909090909090909,1
288,hsa-miR-648,hsa-miR-4517,0.9999999999999999,1
289,hsa-miR-7157-5p,hsa-miR-4517,0.9999999999999999,1
290,hsa-miR-3122,hsa-miR-4517,0.9878787878787878,1
291,hsa-miR-4515,hsa-miR-4517,0.9999999999999999,1
292,hsa-miR-6836-5p,hsa-miR-4517,0.9515151515151514,1
293,hsa-miR-6875-3p,hsa-miR-4517,0.8666666666666665,1
294,hsa-miR-365a-5p,hsa-miR-4517,0.9151515151515152,1
295,hsa-miR-6733-3p,hsa-miR-4517,0.9515151515151514,1
296,hsa-miR-4755-3p,hsa-miR-4517,0.9636363636363635,1
297,hsa-miR-3960,hsa-miR-4517,0.9515151515151514,1
298,hsa-miR-29a-5p,hsa-miR-4517,0.9151515151515152,1
299,hsa-miR-4733-3p,hsa-miR-4517,0.9272727272727272,1
300,hsa-miR-3124-3p,hsa-miR-4517,0.9999999999999999,1
301,hsa-miR-6806-5p,hsa-miR-4517,0.9636363636363635,1
302,hsa-miR-3665,hsa-miR-4517,0.9757575757575757,1
303,hsa-miR-6850-5p,hsa-miR-4517,0.9999999999999999,1
304,hsa-miR-503-3p,hsa-miR-4517,0.9878787878787878,1
305,LYSINE-N-N-O-TMS_1-1-M/z102,hsa-miR-4517,0.8666666666666665,1
306,GLUTAMINE-N-N-O-TMS_1-1-M/z347,hsa-miR-4517,0.8666666666666665,1
307,HEATR3,hsa-miR-1199-3p,0.8666666666666665,0
308,hsa-miR-640,hsa-miR-1199-3p,0.9030303030303028,1
309,hsa-miR-4517,hsa-miR-1199-3p,0.9515151515151514,1
310,hsa-miR-629-3p,hsa-miR-1199-3p,0.9636363636363635,1
311,hsa-miR-1283,hsa-miR-1199-3p,0.8909090909090909,1
312,hsa-miR-6784-5p,hsa-miR-1199-3p,0.9272727272727272,1
313,hsa-miR-642a-5p,hsa-miR-1199-3p,0.9393939393939393,1
314,hsa-let-7f-2-3p,hsa-miR-1199-3p,0.8424242424242423,1
315,hsa-miR-4524b-5p,hsa-miR-1199-3p,0.9272727272727272,1
316,hsa-miR-187-5p,hsa-miR-1199-3p,0.9515151515151514,1
317,hsa-miR-1227-5p,hsa-miR-1199-3p,0.9151515151515152,1
318,hsa-miR-200c-5p,hsa-miR-1199-3p,0.9393939393939393,1
319,hsa-miR-215-3p,hsa-miR-1199-3p,0.9636363636363635,1
320,hsa-miR-1268a,hsa-miR-1199-3p,0.9272727272727272,1
321,hsa-miR-376c-3p,hsa-miR-1199-3p,0.9393939393939393,1
322,hsa-miR-6751-5p,hsa-miR-1199-3p,0.9636363636363635,1
323,hsa-miR-1470,hsa-miR-1199-3p,0.9636363636363635,1
324,hsa-miR-6865-3p,hsa-miR-1199-3p,0.9393939393939393,1
325,hsa-miR-7162-3p,hsa-miR-1199-3p,0.8545454545454544,1
326,hsa-miR-3151-3p,hsa-miR-1199-3p,0.9393939393939393,1
327,hsa-miR-6732-5p,hsa-miR-1199-3p,0.9515151515151514,1
328,hsa-miR-2276-5p,hsa-miR-1199-3p,0.9878787878787878,1
329,hsa-miR-1471,hsa-miR-1199-3p,0.9393939393939393,1
330,hsa-miR-6511a-3p,hsa-miR-1199-3p,0.9151515151515152,1
331,hsa-miR-5189-5p,hsa-miR-1199-3p,0.9272727272727272,1
332,hsa-miR-6810-5p,hsa-miR-1199-3p,0.9393939393939393,1
333,hsa-miR-5591-3p,hsa-miR-1199-3p,0.9151515151515152,1
334,hsa_piR_016735_DQ593039,hsa-miR-1199-3p,0.8909090909090909,1
335,hsa-miR-4260,hsa-miR-1199-3p,0.9515151515151514,1
336,hsa-miR-4725-5p,hsa-miR-1199-3p,0.9757575757575757,1
337,hsa-miR-4323,hsa-miR-1199-3p,0.9151515151515152,1
338,hsa-miR-4466,hsa-miR-1199-3p,0.9393939393939393,1
339,hsa-miR-520g-5p,hsa-miR-1199-3p,0.9878787878787878,1
340,hsa-miR-676-5p,hsa-miR-1199-3p,0.8909090909090909,1
341,hsa-miR-4449,hsa-miR-1199-3p,0.9151515151515152,1
342,hsa-miR-1273e,hsa-miR-1199-3p,0.9515151515151514,1
343,hsa-miR-6125,hsa-miR-1199-3p,0.9272727272727272,1
344,hsa-miR-1180-5p,hsa-miR-1199-3p,0.9515151515151514,1
345,hsa-miR-330-5p,hsa-miR-1199-3p,0.8424242424242423,1
346,hsa-miR-648,hsa-miR-1199-3p,0.9515151515151514,1
347,hsa-miR-7157-5p,hsa-miR-1199-3p,0.9515151515151514,1
348,hsa-miR-3122,hsa-miR-1199-3p,0.9393939393939393,1
