id,source,target,Weight,group
291,p_MMP-1,p_MCP3,0.9464285714285712,1
292,p_FGF-19,p_MCP3,0.9535714285714283,1
293,p_PD-L1,p_MCP3,0.9107142857142855,1
294,p_STAMPB,p_MCP3,0.9857142857142854,1
295,p_CCL3,p_MCP3,0.9178571428571428,1
296,p_uPA,p_MCP3,0.9214285714285713,1
297,p_IL-10RB,p_MCP3,0.8821428571428571,1
298,p_TRAIL,p_MCP3,0.9607142857142855,1
299,p_FGF-21,p_MCP3,0.9607142857142855,1
300,p_CCL11,p_MCP3,0.9035714285714285,1
301,p_CCL23,p_MCP3,0.8785714285714284,1
302,p_MCP4,p_MCP3,0.9571428571428571,1
303,p_MCP1,p_MCP3,0.9607142857142855,1
304,p_CST5,p_MCP3,0.914285714285714,1
305,p_CASP-8,p_MCP3,0.9642857142857141,1
306,p_LAPTGF-beta1,p_MCP3,0.9678571428571429,1
307,p_CD244,p_MCP3,0.9749999999999999,1
308,p_VEGFA,p_IL7,0.9249999999999998,1
309,p_RANKL,p_IL7,0.932142857142857,1
310,p_4E-BP1,p_IL7,0.9928571428571428,1
311,p_IL8,p_IL7,0.9214285714285713,1
312,p_CXCL10,p_IL7,0.9428571428571427,1
313,p_MCP3,p_IL7,0.8857142857142855,1
314,p_IL6,p_IL7,0.9749999999999999,1
315,p_TWEAK,p_IL7,0.9285714285714284,1
316,p_OSM,p_IL7,0.9642857142857141,1
317,p_ST1A1,p_IL7,0.8964285714285712,1
318,p_MCP-2,p_IL7,0.907142857142857,1
319,p_FGF23,p_IL7,0.9357142857142854,1
320,p_CSF-1,p_IL7,0.9642857142857141,1
321,p_SCF,p_IL7,0.9392857142857142,1
322,p_CCL4,p_IL7,0.9749999999999999,1
323,p_DNER,p_IL7,0.9749999999999999,1
324,p_CCL19,p_IL7,0.9392857142857142,1
325,p_CX3CL1,p_IL7,0.9428571428571427,1
326,p_TNFRSF9,p_IL7,0.9285714285714284,1
327,p_CD8a,p_IL7,0.9857142857142854,1
328,p_IL-18R1,p_IL7,0.9214285714285713,1
329,p_CD40,p_IL7,0.914285714285714,1
330,p_CXCL5,p_IL7,0.9392857142857142,1
331,p_CCL25,p_IL7,0.9178571428571428,1
332,p_TNFB,p_IL7,0.9392857142857142,1
333,p_MMP-10,p_IL7,0.9249999999999998,1
334,p_LIF-R,p_IL7,0.9428571428571427,1
335,p_CXCL1,p_IL7,0.9285714285714284,1
336,p_CXCL6,p_IL7,0.932142857142857,1
337,p_CCL20,p_IL7,0.95,1
338,p_CDCP1,p_IL7,0.9892857142857142,1
339,p_CXCL9,p_IL7,0.9607142857142855,1
340,p_HGF,p_IL7,0.9714285714285713,1
341,p_MMP-1,p_IL7,0.932142857142857,1
342,p_FGF-19,p_IL7,0.9357142857142854,1
343,p_PD-L1,p_IL7,0.932142857142857,1
344,p_STAMPB,p_IL7,0.8785714285714284,1
345,p_CCL3,p_IL7,0.9749999999999999,1
346,p_uPA,p_IL7,0.982142857142857,1
347,p_IL-10RB,p_IL7,0.9749999999999999,1
348,p_TRAIL,p_IL7,0.932142857142857,1
349,p_FGF-21,p_IL7,0.914285714285714,1
350,p_CCL11,p_IL7,0.9892857142857142,1
351,p_CCL23,p_IL7,0.982142857142857,1
352,p_MCP4,p_IL7,0.9357142857142854,1
353,p_MCP1,p_IL7,0.9214285714285713,1
354,p_CST5,p_IL7,0.9428571428571427,1
355,p_CASP-8,p_IL7,0.8999999999999999,1
356,p_LAPTGF-beta1,p_IL7,0.907142857142857,1
357,p_CD244,p_IL7,0.9214285714285713,1
358,p_VEGFA,p_IL6,0.8999999999999999,1
359,p_RANKL,p_IL6,0.914285714285714,1
360,p_4E-BP1,p_IL6,0.9749999999999999,1
