Probes,G103,G104,G108,G110,G111,G114,G119,G120,G124,G126,G130,G134,G301,G303,G305,G310,G313,G314,G315,G317,G318,G322,G323,G325,G328,G332,G337,G338,G355,G366
hsa-miR-5739,-1.049368,-0.058396,1.822161,0.116734,-1.242139,-2.010092,-0.464113,0.481582,1.121527,-0.09347,1.523204,0.761605,-0.155321,-1.297236,-0.559265,-0.563919,-0.410416,-0.422278,-2.226475,-0.705386,-0.211054,0.860197,1.614848,0.777246,0.546735,-0.281459,-0.828419,-0.841256,-0.541629,-0.191648
hsa-miR-574-3p,-0.00995,-0.729926,-0.211597,-0.165563,-0.49904,-0.208362,-0.177196,0.465715,0.3627,-0.391683,0.522432,-0.70134,-0.970166,2.595881,-0.188978,-0.57996,-1.38563,-0.293739,-1.187594,-0.501232,0.464425,0.091198,1.042702,-0.12984,-0.112228,0.186964,-0.466535,0.87186,-1.101423,0.786496
hsa-miR-574-5p,0.317446,-0.308119,0.292319,0.614819,0.352064,1.246521,0.017699,0.140592,1.470313,0.052401,1.348043,-0.066777,0.257595,-3.583934,0.223079,-0.383969,-1.005239,-0.155939,-0.622566,-0.360142,-0.044696,0.298101,-0.383349,0.272615,1.227117,0.745872,-1.380681,0.057699,0.450677,1.44195
hsa-miR-575,-0.867653,0.005596,1.166468,-0.366566,0.026225,-0.90168,-0.54432,0.279732,0.780076,0.091334,0.887582,-0.029783,-2.25848,-0.920793,-0.382103,-0.29918,-0.339252,-0.587655,-1.752057,-0.75353,0.479541,1.417489,-0.369337,0.299682,-1.989318,-0.479622,-0.930496,0.531665,-0.70603,0.1096
hsa-miR-576-3p,-0.050377,-0.351261,1.050838,0.180645,0.127531,-0.435804,-0.510043,-0.672765,0.491616,-0.197601,0.476422,-0.005194,-0.137174,-0.815782,-0.250133,-1.297667,-1.832697,-0.237996,-0.613165,-0.525283,-0.748591,-0.26477,0.988646,-0.228123,0.340231,0.057174,0.346891,1.561993,-0.705061,0.082145
hsa-miR-576-5p,0.369433,0.239249,0.165087,-0.057095,-0.67013,0.005891,-0.542725,0.164574,-0.768937,-0.605821,-0.13195,-0.244407,-0.500681,1.356954,-0.079828,-0.565173,-0.254453,-0.211543,-1.515943,-0.159797,-0.342329,0.244128,-0.071959,-0.023094,0.479843,0.39304,-1.551557,0.710421,0.746474,-0.126653
hsa-miR-577,-1.419063,3.742561,0.951355,-0.109775,0.699908,-4.992533,-0.360017,-0.409961,0.688909,-0.678737,0.860623,-1.062204,-2.211175,0.866582,-0.673107,-1.544567,-0.88459,-0.540057,-5.15805,0.020181,-1.753141,-1.866122,0.658742,-0.205959,2.98414,-0.516403,-0.911721,2.558604,-1.518298,0.860291
hsa-miR-578,0.369914,-1.095467,0.445982,0.311997,-1.359834,-1.549751,-0.879351,-0.49426,0.860503,-0.920377,0.449447,0.91408,-0.259003,-0.238931,-1.133036,-0.763283,2.157106,0.104124,0.138343,0.070431,-1.255579,0.830202,-0.45445,-0.076676,0.020666,0.249781,0.597257,2.67763,-1.153288,0.272669
hsa-miR-5787,-0.301605,-1.386722,-1.448173,-0.745606,-1.328704,-1.322682,-1.681624,0.748585,-0.514606,-0.369825,1.169812,0.352833,1.695716,-1.417166,-1.408986,-1.286333,0.070049,-0.454188,-2.031873,-0.888836,0.060657,0.407978,0.287897,-0.731258,-1.613206,0.935605,-0.629236,-0.449569,-0.223741,-1.380662
hsa-miR-579-3p,-1.307352,-0.652718,1.561536,-0.332167,0.559167,0.130849,-2.09819,-0.383489,0.627409,-0.189838,-0.289108,0.216526,-0.570994,-0.486386,-0.767393,-0.354833,-0.3341,1.100401,-0.732565,0.359238,-0.270432,-1.738463,0.28736,0.196642,-0.015567,0.187506,-0.924046,-0.523537,-1.771895,0.14239
hsa-miR-579-5p,-1.15263,-3.486257,-0.534072,0.312916,-1.082994,-1.374212,-0.837209,-0.647308,0.887937,0.960554,0.758744,-0.605346,-0.322206,-0.457276,-0.280593,-0.946139,0.893706,0.772596,-1.371159,-1.149744,-0.112914,0.169093,0.31903,-0.437742,-0.170018,-1.540651,-0.886218,0.201762,-1.965041,-2.841216
hsa-miR-580-3p,-0.192554,-0.341207,-0.049355,0.204357,-1.511645,-1.531493,-0.3724,1.181464,0.850085,0.069354,0.588125,0.122221,-0.779064,1.848383,-0.868723,0.348518,0.55058,1.460625,1.17982,0.448549,-0.934019,1.084824,-0.907322,-0.35881,1.100836,-0.987397,4.2e-05,0.590232,-4.05409,0.190449
hsa-miR-580-5p,-1.209358,-0.164329,-1.336346,0.281188,-0.638209,-0.78023,-0.881969,-0.28081,0.699952,0.213629,1.722218,2.389007,-1.01853,1.528368,-0.417389,-0.269944,0.006116,0.982067,-1.719929,-0.515518,-1.258402,-0.83177,-0.260702,-0.104752,-0.546375,-1.409236,-0.603177,0.916853,-3.006593,0.031506
hsa-miR-581,-0.698854,0.466437,-0.304008,-0.073871,-0.496745,-0.2458,-0.867302,0.145007,0.920532,-0.11351,1.550472,1.774297,-1.111639,0.164212,-1.298455,-1.273144,0.448999,-0.720893,-1.051134,-0.537852,0.723003,-0.062979,0.391294,0.528606,0.2837,-0.3342,0.290914,2.085352,-1.345079,-0.213681
hsa-miR-582-3p,0.218156,0.112511,-0.125577,0.348083,-0.559173,-1.339399,-1.18386,-0.124102,0.243727,-0.534449,-0.135231,0.812265,-1.239744,-1.643442,-0.426037,-0.597376,-0.80998,0.383131,-1.133464,-0.501872,0.585939,0.203707,-0.5813,0.082431,0.854857,-0.656128,-1.40671,1.022137,-0.442599,-0.419027
hsa-miR-582-5p,-0.324905,-1.008936,0.079925,-0.008885,-1.18389,0.317692,0.822354,0.797827,1.454116,-0.68632,1.007504,0.46758,-0.228877,-2.398511,-2.532519,-1.056738,-0.857072,-0.525331,-0.093492,0.203764,0.400807,-0.14358,-1.046357,0.242907,-0.103323,-0.046247,-0.070222,-0.64094,-1.806611,-1.218165
hsa-miR-583,-0.589682,-1.66683,-0.393725,0.36036,-0.925138,-0.502878,2.013854,-0.007644,0.029016,-0.435799,0.513778,0.440296,-1.363178,0.418666,-1.191628,-1.00846,-0.819067,-0.189106,-0.792532,-0.568004,0.254392,-0.651109,0.480893,0.7389,-1.7163,-1.277617,-0.569696,1.790232,-2.801956,0.111296
hsa-miR-584-3p,-0.659849,-3.279806,0.751615,0.051231,-0.439137,-1.614817,-1.59564,0.386562,1.076675,-0.268579,1.510957,-0.263838,0.040364,-0.704369,-1.363893,-0.983065,-0.557153,-0.911377,-2.617481,-0.58041,0.052446,-1.105452,0.48447,-0.415793,-0.964227,0.318751,-0.523329,0.697441,-0.302849,-1.903576
hsa-miR-584-5p,0.99783,-0.091688,0.668381,-0.099342,1.468032,0.655033,-0.345524,0.49656,1.273879,0.212148,0.366251,-1.30558,-0.404468,0.117418,1.039877,-0.461407,-0.910499,-0.861531,-0.210779,0.48284,0.182732,-0.027084,0.445211,-1.168693,0.527783,0.637901,-0.742107,0.90997,0.49883,0.357188
hsa-miR-585-3p,-0.395216,1.058063,0.022731,0.312793,-0.716866,-1.279815,-0.389881,0.549397,-0.16502,-0.510878,0.554328,0.259724,-0.178753,-1.214508,-1.769906,0.473933,-1.852117,-0.517729,-0.90249,-0.258639,0.624252,0.290128,-0.513854,0.640285,-0.348568,-0.388648,0.446733,-1.338394,-0.522018,0.661685
hsa-miR-585-5p,0.530896,4.552828,0.156749,-0.918656,-2.223415,-1.808109,-0.353785,0.077433,0.175245,0.378467,0.389287,-3.855753,-0.211175,-3.287715,-0.968489,-0.925221,-1.313539,-1.211543,-0.82578,-0.641597,0.279887,-0.067756,0.268824,0.773163,-1.183426,-1.006315,-0.406407,0.772823,-0.225385,0.214741
hsa-miR-586,-0.227921,-0.46389,-0.454902,-0.795703,-1.999086,-1.52587,-0.265863,-0.034433,0.021001,0.192097,0.785823,-2.547631,-1.419761,-0.631774,-0.469187,-1.150506,0.17946,0.05077,-0.803207,-0.585282,-2.066484,0.009742,0.275516,-0.486066,0.698738,-1.575585,-1.341377,1.034415,-2.209794,-0.285472
hsa-miR-587,-0.289295,-1.914351,0.807835,-0.580579,0.695449,0.083818,1.144028,-0.440947,1.954574,-0.731221,-0.021291,1.177262,-2.412808,1.410934,-0.44957,0.184731,-1.406586,0.011864,-0.332993,0.503919,-0.188431,0.629981,-0.366954,0.066016,-0.256868,-1.102078,-0.704242,0.255958,-2.188149,0.34223
hsa-miR-588,-0.975193,-1.123687,-0.007741,-0.070021,-0.757299,-1.34232,-1.465376,-0.025064,0.727475,0.030928,0.067359,1.185723,1.312387,-0.344267,-0.659169,-1.067031,0.009888,0.261255,-1.192565,0.088108,0.841882,-0.94029,0.618449,-0.085664,-0.021154,-0.230227,-0.416649,-0.408103,-1.502394,-0.329981
hsa-miR-589-3p,-0.296135,-0.271244,-0.250813,-0.204265,-0.563126,-1.918533,-0.637578,-0.533065,0.476826,0.2435,1.365733,-0.801677,-0.889246,1.84483,-1.025681,-0.697171,-0.915765,1.229684,-1.734399,-0.435266,0.528469,0.717072,0.821679,0.437277,-0.7163,-1.568665,-0.920066,0.243467,-1.31428,-0.672125
hsa-miR-589-5p,-0.381241,-0.696971,0.956103,-1.117464,0.492673,-1.061246,-0.621981,0.410129,0.10229,-0.650805,0.792818,0.1226,0.617214,-1.013093,-1.463077,-0.24658,-0.883408,0.072656,-0.210352,0.169716,-0.751337,0.465597,0.339365,0.048855,0.697612,-0.110609,-0.305959,0.811329,-1.444463,-0.847168
hsa-miR-590-3p,-0.92721,-0.251041,-0.752562,-1.087337,-0.041517,-1.45226,0.368681,0.028506,1.382211,0.142358,0.677079,-0.628631,-0.438585,-0.678732,-0.0443,-0.122618,-0.800208,0.152868,-0.945853,-0.821334,-0.970695,-0.090476,-0.738789,0.043741,1.533679,-0.09617,-2.116633,0.494123,-1.134039,-1.145591
hsa-miR-590-5p,-1.779653,3.835671,0.295309,-0.174495,-0.576326,-3.690505,0.086538,0.051898,-1.872917,0.098359,0.291385,-0.077311,-0.336705,-0.608665,-0.709437,-0.978625,-1.582028,-0.205408,0.746603,-1.238139,-1.923281,0.133878,0.710704,0.179933,-2.156872,0.07602,-0.07704,1.891659,-1.765795,1.45605
hsa-miR-591,-0.581982,-0.067821,-0.191277,-0.448399,-0.209717,-1.696718,-4.332118,0.187959,0.953006,-1.345496,-0.306845,0.23664,-0.263991,-0.15812,-1.319329,-0.862439,0.313864,0.004057,-0.755085,-0.513551,-0.094102,-0.205542,-0.645552,0.24485,0.729765,-0.096865,-0.47594,1.009571,-4.954386,-0.22756
hsa-miR-592,-0.157048,0.17384,0.341681,-0.197648,-1.492472,-1.252053,-0.214531,-0.130417,1.375599,-0.90973,0.790453,0.102183,-0.211175,0.548506,-1.698135,-0.773033,-0.613736,0.998999,-0.334927,-0.296187,-0.246701,-0.219621,0.53423,0.835862,-1.140107,-1.022803,-0.472302,-0.16893,-3.889791,0.096028
hsa-miR-593-3p,-2.191948,-5.208723,-0.418002,0.455983,0.037759,-0.601481,1.432908,0.347228,1.106577,-1.048482,0.673855,-0.180849,-0.737243,-1.144809,-1.16272,-0.338801,-0.416018,-0.412669,-1.43627,-0.488442,-2.922057,0.647927,-0.017171,0.555103,-0.78043,0.209056,-0.983589,-0.87658,-0.736938,0.14239
hsa-miR-593-5p,-0.233871,0.295102,-0.330267,-0.534441,-0.514151,-0.196067,-0.89004,0.364213,1.376564,-0.087992,0.776666,-0.237108,-2.054833,-0.031098,-0.561174,-0.406896,0.141263,-0.059938,-0.354697,-0.111572,1.131154,-0.519608,0.772124,0.423059,0.13827,0.004783,-0.256783,1.044887,-1.885086,0.587921
hsa-miR-595,-0.068566,-1.649756,-0.331473,-0.984244,-0.038855,-0.195447,-1.121674,-1.935163,0.45589,-1.713631,0.630353,-1.155313,1.811193,0.478235,-0.197143,0.587834,0.467268,0.965751,-0.350695,0.104253,-0.401444,-0.166556,-0.377067,0.950345,-2.2188,-0.359044,0.231638,0.031056,-1.86681,0.688182
hsa-miR-596,-0.369214,-0.296433,0.100931,-0.137266,0.22309,-0.015872,-0.071923,0.699109,-0.555389,-0.630871,1.447974,0.280188,-0.910942,-0.455952,-1.484994,-0.943807,-1.341669,0.211104,-1.41256,-1.038313,0.654795,-0.157171,0.674885,0.486543,-0.7163,0.239862,-0.698173,0.377638,-0.665055,-0.458514
hsa-miR-597-3p,-0.093188,-1.012326,-0.136536,0.115292,0.215705,0.170697,-1.108184,-0.174834,-1.300504,-0.877309,0.697467,0.134193,-0.936552,0.012697,-1.048279,-0.397334,-0.504025,0.476444,-1.321936,-1.838398,0.149128,0.39365,0.587445,-0.04246,-0.590769,0.198117,-0.072153,1.047358,-0.895879,-0.381172
hsa-miR-597-5p,-0.225609,-0.872148,-0.176787,-0.204403,-0.570916,-1.033175,-0.164632,0.529634,0.825824,-0.832964,0.797799,-0.325238,-1.848605,-0.335175,-0.973656,-1.096468,-1.161577,-0.364652,-0.979569,-0.669855,0.060809,0.071051,0.710008,0.947392,-3.886225,0.143467,-0.846758,-0.564652,-2.348902,0.238486
hsa-miR-598-3p,-0.962424,-0.422063,0.891991,-0.320115,-0.929548,-0.496245,-0.096093,0.533132,1.883233,-0.374095,0.810672,-0.209332,-0.508745,-0.218269,-1.259399,-0.999099,-1.045804,-0.072179,-1.017811,-0.555288,-0.084276,0.002722,0.103929,-0.027135,-0.481834,0.350877,-0.792126,-0.347782,-0.899151,-0.304671
hsa-miR-598-5p,-0.951937,-0.901295,-0.62494,-0.069837,-0.55714,-0.101239,0.652075,1.157738,1.189633,-0.314259,0.476244,0.687145,-0.978251,-1.599815,-1.155199,-0.865616,-1.060075,-0.045412,-1.290794,-0.567328,0.039982,-0.033232,0.484776,-0.001945,-0.657406,0.241275,-1.05759,0.055071,-0.81082,0.884808
hsa-miR-599,-1.575788,1.392064,-1.66388,-0.714014,-0.063732,-1.286819,-1.747127,-0.672995,-2.372983,0.654005,-0.589179,-0.254849,-1.722137,0.098082,-0.132087,-0.169924,-0.292521,1.111896,-0.801356,0.343296,-0.880309,1.695079,-1.07203,-1.001713,-0.7163,-0.264133,-0.696508,0.206836,-3.287922,0.340329
hsa-miR-600,0.036617,1.835671,0.973381,-0.212078,-1.0769,-1.335421,0.260465,1.028814,-0.444597,-0.590376,-0.103753,0.134193,-1.211175,0.342425,-1.761444,0.810624,-1.422549,-0.309475,-1.097929,-0.851402,-0.103589,0.298567,-0.667954,0.259004,0.824269,-0.735298,-0.198602,0.222763,-0.286744,0.34939
hsa-miR-601,-0.961544,0.330435,0.492059,-0.157207,0.48118,0.456067,0.86145,0.268291,0.655915,0.447603,0.848942,0.863795,-0.022513,-1.069984,-2.261556,-1.090747,0.678737,0.203494,-0.409247,-0.545017,0.061864,-0.340136,-0.546836,0.151363,0.176785,0.017445,-1.193168,1.503125,-1.63872,-1.063129
hsa-miR-602,-1.780896,1.295102,-1.572645,-0.187128,0.377132,-0.123862,0.566874,-0.460329,1.360025,0.231626,0.208191,-1.588273,-0.712369,0.299867,-0.771498,-1.391362,-0.625749,1.316658,-1.384118,-0.542608,-1.520322,0.362697,-0.456487,-0.890457,-0.831777,-0.074836,-0.33124,-1.00211,-0.843137,0.312315
hsa-miR-603,1.723895,0.835671,1.115986,0.60579,-5.137441,-5.758068,0.631716,-1.047223,1.207506,-5.4408,5.803138,1.429649,-4.137174,-1.266799,-2.594794,0.536935,-0.681563,2.000865,-7.189898,-1.914685,0.23069,5.085163,1.365518,0.625644,-1.886225,1.629274,-0.903859,1.750797,-1.495214,1.548029
hsa-miR-604,-0.641455,1.157599,-0.632045,-0.360807,0.906953,-0.442336,-0.804155,0.031139,0.138286,0.864568,0.896247,-0.192788,-0.169354,0.193829,-1.561436,-1.242925,-0.504025,0.759107,-0.918978,-0.568155,-0.115085,-0.174244,-0.385893,1.229838,-0.62319,-2.961687,-0.167124,-0.603561,-2.018987,0.522662
hsa-miR-605-3p,-1.269316,-0.07122,-1.716404,0.058302,0.254876,-6.225194,-1.920825,-1.873027,1.228567,0.312926,0.147309,-0.647167,-4.211175,3.395166,-0.915544,0.48458,0.218664,1.067979,-5.826428,-0.684817,-3.658499,0.237806,-0.65197,-0.58447,0.35409,-2.9392,0.003032,-1.548599,-2.950246,0.883472
hsa-miR-605-5p,-1.345999,1.280456,-0.278455,0.267365,-1.049598,-1.144536,-1.576964,0.183142,1.392534,-0.699661,0.395818,1.033448,-0.725748,-0.339625,-0.594047,-1.090922,-0.977956,0.554609,-1.600309,-0.312047,0.158933,-0.384761,-0.239271,0.547758,-2.831777,-0.302787,-0.970125,-0.796996,-1.629529,1.444659
hsa-miR-606,-1.598503,-0.335632,-0.367097,-0.011035,0.81473,-0.980945,-0.892442,-2.134173,0.611411,0.252399,0.277204,0.009803,-0.352136,0.8907,-0.323515,-0.659156,-0.162977,1.110116,-1.699305,-0.395974,-1.018561,0.487817,-0.021769,0.243938,0.318244,-1.839996,-0.43423,0.767655,-2.713953,-0.463952
hsa-miR-6068,-0.604095,0.370708,-0.320104,-0.675464,-0.753298,-0.674984,-1.480121,0.581578,0.821738,-0.462271,1.320745,0.639217,-0.564407,-2.874511,-2.160383,-1.16897,-1.195004,-0.03105,-0.872862,-0.14905,0.564262,-0.20689,0.445488,0.47968,0.384227,0.460736,-0.126033,0.386369,-0.327936,-0.055341
hsa-miR-6069,1.380913,3.53611,0.177614,-0.63477,-1.16915,-0.623299,0.293274,-0.10693,1.749883,0.149164,0.208191,-0.614745,1.525791,-0.497918,-4.752544,-0.983897,-0.184692,-0.208927,-1.617481,-1.426584,0.264521,-0.129156,0.593787,0.923324,-1.7163,-0.522729,-0.935567,2.918455,-0.556424,0.000168
hsa-miR-607,-0.427625,1.157599,-0.309312,0.168938,-0.376099,-1.069875,0.714564,-0.123544,0.678538,-0.844323,0.896247,0.620471,-0.242883,1.032983,-1.227821,-0.820322,0.42782,0.897117,-0.523429,-0.876265,0.421056,0.033748,0.007576,0.435263,1.498713,-2.100078,-0.102677,-0.521075,-2.377199,0.536669
hsa-miR-6070,-1.02767,-0.829145,-0.579609,-0.574368,0.194488,-0.356224,-0.498789,0.579727,0.265853,0.511734,0.691428,0.063327,0.342079,-1.081233,-1.27554,-0.066341,1.887458,-0.282373,-1.370324,-0.469653,0.299175,-0.446419,-0.23992,-0.703788,-1.953339,0.044312,-0.306243,-0.607832,-1.285878,-0.658706
hsa-miR-6071,-0.955407,5.954612,-0.704691,0.314005,0.932948,-0.430778,-0.424133,-0.527188,1.493233,-0.924879,2.074034,0.369349,0.695716,2.359124,-0.336161,0.354272,1.11458,1.685363,-2.168856,-1.841621,0.457805,0.770411,-0.305127,0.00405,-1.373412,0.911861,-1.005957,-0.287513,-2.709731,0.837535
hsa-miR-6072,-2.005008,-0.303492,-0.875836,-0.324319,0.468181,0.173744,-2.196009,-2.346273,1.132403,0.683614,1.822247,1.220954,-0.249649,1.301812,-1.306979,0.352117,0.743743,1.641446,-1.273826,-0.980827,-0.363764,-0.80506,0.213591,-0.771556,1.845579,-1.69985,-0.646061,0.017789,-2.935894,0.981027
hsa-miR-6073,-1.593092,0.728756,-0.929551,0.460688,-1.356559,0.396509,0.48358,-0.655293,2.443612,1.168061,0.404394,-0.818278,-2.730549,2.258628,-0.198919,-1.430723,-1.21119,-0.050909,-0.848946,0.061014,0.641346,-0.846021,-0.211197,0.639871,-1.094811,-3.256858,-0.893099,-0.643657,-1.849087,0.85411
hsa-miR-6074,-0.870626,-3.945689,0.722784,-0.598315,-3.064378,-1.154284,0.338119,0.977163,0.763235,-0.578271,0.416254,-0.074695,-0.976709,0.07629,-0.013873,-0.85628,-0.534722,0.358848,-1.652159,-1.085929,-0.015089,0.397462,-0.498621,0.033308,-1.938692,-0.272879,-1.6007,-1.157905,-1.51944,0.852883
hsa-miR-6075,-1.404113,0.307739,0.540422,0.185681,-0.147222,-0.774942,-0.216281,0.342946,0.81278,-0.893905,-0.111572,-0.685828,-1.152281,0.363688,-1.850449,-0.784463,-1.771505,0.343257,-0.893222,-0.212319,0.325374,-0.365552,-0.05164,1.102164,-0.685926,0.788473,-1.17966,-1.013338,-0.658157,-0.028472
hsa-miR-6076,-0.445058,0.609395,-0.466765,-0.732891,0.103187,-1.963387,0.787471,0.577966,0.817746,-0.353337,1.214423,0.429649,-0.293637,3.029517,-0.629536,-0.597714,1.969147,3.019877,-0.746623,-0.377154,0.021218,0.642507,0.330752,-0.603086,2.204266,-3.966163,-1.100755,-0.143287,-4.818873,-0.501829
hsa-miR-6077,-0.559925,2.835671,-0.249011,-0.57065,-0.815513,-0.422678,-0.479316,-0.889313,0.710648,-1.042997,0.499357,0.745151,0.226231,-0.145617,-1.615132,-0.866203,1.225327,0.515438,-2.178514,-0.418316,0.110674,0.375188,-0.133593,-0.021041,1.091055,0.386704,-0.361331,-0.311439,-1.762217,0.919997
hsa-miR-6078,-1.17075,-0.482505,0.156749,-0.877381,-1.43802,-0.015007,-0.681599,0.054572,-0.006153,0.871838,0.336552,0.5755,-0.350578,-0.934291,-0.632475,-0.333867,-1.373441,-0.577272,-0.785272,-0.641597,0.633256,0.240333,0.40553,0.244911,-1.168288,-0.785018,-0.292215,0.56125,-0.316727,0.06832
hsa-miR-6079,-1.187528,-0.966883,-0.367097,-0.118247,-0.02327,0.095549,-0.841133,0.193096,0.846171,-0.002839,0.745083,0.738378,-1.267758,-0.517058,-0.671962,-1.444405,-1.25272,0.762656,-1.28358,-1.205855,0.435705,-0.270521,0.10587,-0.011445,-0.938692,-1.187472,-0.56217,0.618831,-1.734086,0.151668
hsa-miR-608,-2.188877,-0.2445,0.132474,-0.209991,-0.584188,-0.142056,-0.336819,0.201687,0.596253,-0.863531,0.837354,-0.094941,-0.40382,-0.092729,-1.582183,-0.802073,-0.214657,0.122523,-1.048425,0.432486,-0.105475,-0.559428,0.847728,0.32011,-0.263787,-0.487135,-1.022571,0.233207,-1.023932,0.8298
hsa-miR-6080,-0.770535,-0.475531,0.142662,-0.053989,-1.297068,0.809138,0.130169,0.310131,0.546137,0.285065,0.124872,2.719156,-0.152281,1.303735,-1.011979,-0.84119,-1.072663,0.32439,-0.638134,-0.171025,0.257867,0.211814,0.689439,0.431471,-0.548572,-0.387572,-0.216673,-0.106447,-1.418093,-0.726366
hsa-miR-6081,-0.476053,0.528412,-0.321881,-0.557827,0.226922,-0.425493,-0.270369,0.778879,-0.47065,0.097947,3.253404,0.242289,0.008392,0.663018,-1.310946,-0.597034,-0.567952,-0.848445,-1.455031,-0.278192,0.223394,0.362697,-0.369219,1.016434,1.10061,0.188221,-0.552239,0.097425,-0.839201,-0.060894
hsa-miR-6082,-1.470462,0.799145,-1.687404,0.162449,0.657468,0.020348,-1.820723,-2.277665,-0.002177,0.180461,-0.030635,-2.392353,-0.533103,-0.439831,-0.984612,-0.414367,0.321588,0.963088,-1.402042,-1.292686,-1.231724,-0.122897,-0.483338,-0.392551,-0.368376,-1.402415,-0.253929,0.348387,-2.021721,-0.075529
hsa-miR-6083,-1.574517,2.098705,-0.754519,1.378853,-1.025232,-0.482592,-0.266322,-0.447653,1.50115,-3.335189,1.033751,-0.971602,0.802631,-0.355026,-3.886975,-1.275914,0.558835,0.092495,-2.135956,0.329241,1.678681,0.419887,0.314101,0.043915,-1.318336,0.584287,-1.465388,0.784896,0.296047,0.604496
hsa-miR-6084,-1.672637,-0.250059,-0.392464,-0.24125,-1.115415,-0.605017,-1.06487,0.783409,0.450979,-1.022691,0.630172,-1.559704,-1.23717,1.054492,-2.027525,0.272634,-1.417217,-0.405952,-1.941371,0.345582,-1.702044,-0.430736,0.584588,0.175632,-1.462543,0.117685,-1.270613,-1.026773,-1.786196,-0.776858
hsa-miR-6085,-0.186981,3.036433,1.1831,-0.008697,-0.292612,-1.015741,-0.07051,1.948804,1.310718,-0.177765,-0.143281,1.447351,-1.626212,0.005514,-1.687275,-0.652473,-1.264837,0.161801,-0.895856,0.158379,0.790572,-0.66115,0.653288,0.69996,-2.325109,1.105341,0.392286,-1.00211,-0.967874,0.084851
hsa-miR-6086,1.053425,-0.998319,0.575951,-0.069133,-1.343383,-1.445539,-0.664619,0.328201,0.912936,-0.521281,2.007279,0.326838,-0.130255,-1.417166,-1.591576,-0.667423,-2.008292,0.572022,-2.036586,-0.334252,0.524543,-0.615277,-0.215783,-0.139685,-2.038228,-1.437558,0.18167,-0.692043,-1.952366,-0.706959
hsa-miR-6087,-0.097135,0.559697,0.44896,-0.292366,-0.606927,-3.299195,0.326674,1.098153,-0.070105,0.585909,2.456715,0.714155,-0.012761,-1.730295,-1.369576,-0.491346,-0.08607,0.228156,-1.090935,0.052538,-0.295905,-0.115822,0.645626,0.227001,0.645278,1.607741,-0.287411,-0.327511,-1.485727,0.211132
hsa-miR-6088,-0.374669,-0.211808,1.560969,-0.178067,-0.526716,-1.463373,-0.357412,-0.496539,0.662096,-0.405804,0.441681,0.297394,0.088386,-1.446136,-1.277765,-0.312758,-1.108573,-0.107195,-1.080774,1.261399,0.110874,-1.438065,0.619322,0.344319,0.060872,1.00367,-0.456754,-0.616219,-1.273377,-1.013913
hsa-miR-6089,0.457666,0.563591,0.487955,0.254394,-1.576326,-1.766183,-1.110562,0.44158,-0.420798,-0.961019,0.943553,-1.283418,-0.677742,0.367152,-1.129831,-0.889816,-0.109959,0.515438,-1.475023,-1.153565,1.19477,-0.577668,-0.226507,0.146494,-1.360156,1.192065,-1.545052,2.708088,0.311932,0.900889
hsa-miR-609,-0.617782,-3.89225,0.327377,-0.82545,-0.25783,-0.645441,-0.903971,0.66718,0.402315,1.244682,0.857773,-2.199708,-2.696601,-0.441962,-1.298223,-0.828261,-0.154166,0.105892,-1.171201,-0.117988,0.632477,0.554057,0.572827,0.54914,5.493154,-0.675975,-2.988679,-0.647446,-3.019418,0.363345
hsa-miR-6090,-1.436223,-0.024604,-0.245765,-0.225633,-0.480586,-1.031704,-1.933738,-1.770724,-0.027614,-0.703523,1.779838,-0.764938,1.110754,2.139389,-2.20372,-1.145125,1.111602,1.714907,-0.296018,-0.903682,-0.469698,-0.457606,0.13511,-0.230004,-1.141605,-0.723586,-1.413808,1.520311,-2.227941,0.81662
hsa-miR-610,-0.633888,-1.749292,-0.651091,0.238374,-1.163067,0.595961,-0.479316,0.769094,1.256153,0.400308,1.82148,1.692683,-1.081892,-0.137151,-0.78347,-1.18804,-0.685863,-0.752397,-0.516504,-0.951804,-0.070969,0.380079,0.24015,0.825549,-0.475292,-1.373832,0.480512,-0.779718,-2.200255,0.392368
hsa-miR-611,-0.333671,-1.678902,0.593037,0.261088,-0.93846,-0.429597,-0.708341,-0.032298,0.803246,-0.177765,0.375415,1.107721,-0.069819,-0.678491,-0.954564,-0.779898,-1.801037,-0.540057,-2.346726,-0.52612,-0.167409,0.41928,0.098259,0.366376,-1.61442,-0.980926,0.379572,0.964101,-0.882552,0.17457
hsa-miR-612,-0.216716,-0.604902,-0.355644,0.524004,-0.079025,-0.87841,-1.181451,0.307007,0.661166,-0.741902,1.37624,-0.940214,-1.356372,-1.582807,-1.081062,-0.731082,-0.757114,-0.020615,-0.95904,0.019773,1.056633,-0.311075,1.231217,-0.425001,-0.603825,-1.035123,-1.684029,-1.091748,-1.080177,-0.17115
hsa-miR-6124,-0.097135,-0.51981,0.492142,-0.284117,-0.935736,-1.460312,0.219638,0.341519,0.18807,-0.35706,1.145128,-0.667344,-0.846178,0.708533,-1.144204,-1.351348,-1.445966,-0.467555,-0.294567,-0.771232,0.292809,0.688467,0.131737,0.377453,-0.196293,-0.372137,-1.213101,0.527747,-0.88667,1.020574
