Probes	G103	G104	G108	G110	G111	G114	G119	G120	G124	G126	G130	G134	G301	G303	G305	G310	G313	G314	G315	G317	G318	G322	G323	G325	G328	G332	G337	G338	G355	G366
hsa-miR-4767	-0.569128168	1.569496654	0.098542854	-0.382602724	0.447521161	-0.548926583	0.17603621	0.96700872	0.103794433	-0.019436002	0.998609052	0.192609843	-0.751742966	-1.296340139	-1.512579437	-1.649275949	-1.608994657	0.316129357	-0.477550973	-0.775023656	1.05295735	0.49732553	-0.255534433	1.016433892	-2.062074501	-0.507227998	-1.059506217	-1.269017895	-2.588119078	0.356096559
hsa-miR-4768-3p	-0.701206107	1.171273799	0.840527958	0.526717954	-1.169150199	-1.251451533	0.906546782	-0.829882145	0.422078699	-0.887673167	1.431579067	1.397227563	0.869745411	-0.217810423	-0.319934359	0.025148179	-1.456496727	-0.253236289	-1.458497983	-0.555098646	-1.715477516	-0.416913075	0.261866788	0.418532336	-0.005806282	-0.370725999	-0.50199397	-0.396970097	-0.76474942	-0.599376715
hsa-miR-4768-5p	0.058984419	5.327523863	-0.681970455	-0.369286725	0.286057739	-0.175194224	-0.147119188	0.525562848	1.055950801	-1.487192486	0.385285415	-0.270790678	-1.88924649	0.580555717	-0.283865105	-0.04671077	-1.16699011	0.248651623	0.034595463	0.110123427	0.107307446	-0.286395982	-0.962606694	0.48805492	0.435703429	-1.225295559	-0.401693692	1.58285202	-0.387227538	-1.080002556
hsa-miR-4769-3p	-0.778723621	-0.39327044	0.83460507	-0.322055953	-1.539108075	-0.548061647	-0.773936368	-0.054575516	1.09689896	0.892139295	0.847667154	0.082392765	-0.320799076	0.860535629	-1.545047992	-1.071246007	0.170662338	0.202106094	-1.288282086	-0.848877221	0.608307636	0.13770264	-0.451184104	-0.197161581	-0.485620632	-0.603602906	-1.270916032	0.263234086	-1.492516547	0.29579978
hsa-miR-4769-5p	-0.983847497	0.890118551	-0.484031078	-0.635613077	-0.605427719	-0.886333831	0.199305989	0.527714748	0.562256358	-0.747000588	0.21174916	0.122220516	-2.111638912	-0.667843343	0.196441056	-1.336217387	1.104472919	-0.732489349	-0.935657193	-0.860237083	0.618269366	-0.867600762	0.775624978	0.00288736	-1.453265259	-0.384531798	-1.391246905	0.842018608	-0.191493539	0.960411713
hsa-miR-4770	-0.673635705	-0.600428348	0.07032087	-0.366859987	0.396462561	-1.305443547	-1.985008156	-1.407044537	-0.323663032	-0.128549804	1.393746994	1.421995468	-0.178753107	-0.812757012	-1.231803449	-1.572660373	-0.77271117	0.057232806	-0.56957477	-0.347616488	-0.114324261	-0.15987954	-0.348497847	0.543680895	-2.574280659	0.355423838	-0.917056244	0.270908015	-0.756051702	1.029621935
hsa-miR-4771	-0.127575897	-1.164329232	0.154530812	0.641675209	0.603640364	-0.664263614	-0.238687626	0.184600155	0.563262071	-0.418092948	-0.225216178	-0.107058292	-2.211174585	0.473436871	-0.510303893	0.112898667	-1.24945227	1.380017956	-2.249642787	-0.511169238	0.719165174	1.735648955	0.173678166	1.113007152	0.67601776	-1.307848795	-0.867395919	0.420122521	-1.624020029	0.881108431
hsa-miR-4772-3p	-0.052005408	-0.692118025	0.842954463	-0.401906934	-0.055405569	-0.910071075	-1.524263025	0.793435941	0.608172193	-0.38010365	0.441988525	0.787258259	-0.032204444	-2.088649323	-0.158454427	-0.002733603	-0.236531043	-0.045029773	-3.319041492	-0.486334713	-0.0937448	0.362696857	1.562954789	-1.917332409	0.596526224	-0.220234373	0.370617938	0.395481885	-0.024267775	-0.080002556
hsa-miR-4772-5p	-1.204439753	-2.304810457	-4.746653825	-0.194591045	4.650194745	0.794643805	-6.05079489	-6.230856468	0.260122132	2.987767017	0.432300234	-1.779804325	-1.041249584	4.787539503	-0.821060835	-0.270533143	4.824478257	3.021995454	-2.222179953	-1.709103472	-4.787914377	-1.75690656	-1.510723834	-2.198934081	2.605628431	-6.643154686	0.164988907	-1.031857824	-5.718604651	0.593769212
hsa-miR-4773	-0.866280783	0.198240846	-0.641328471	-0.324934123	0.050185664	-0.716898793	-2.705082767	-2.536400595	0.964848765	-0.111261953	0.329900511	-0.588272868	1.918108432	-0.737224146	0.034415213	-0.421666881	0.429377154	1.333234834	0.315881573	-0.994268416	-0.749872782	0.811286915	-0.383129732	-0.087188739	0.409231218	-0.865490691	0.179909796	2.171537607	-2.969809122	-0.51440538
hsa-miR-4774-3p	-1.249137877	0.420633268	0.790517316	0.455288096	-1.860146241	-0.072703584	-0.933612548	0.963360944	0.402032758	-0.685912079	0.29534329	0.411727132	-2.412808446	-0.890235764	-1.150009358	0.474595709	-1.254452951	0.640969047	0.181526345	-1.109034251	-0.069570316	1.02597176	0.618448709	0.505471973	3.531627849	0.643773571	0.870660836	-2.044421286	-1.994203293	0.894906463
hsa-miR-4774-5p	-1.381588173	-3.908490328	-0.751410953	-0.218111706	0.153789958	-1.249308651	0.821853916	0.230867758	1.539316375	-0.949704004	-0.478792098	0.522758445	-0.194101072	-0.500529555	-0.635436186	-0.920404037	-2.333348496	0.035445224	-1.623713187	-1.364656156	0.976723336	2.23611636	1.253711213	0.366018329	2.520739533	-0.555601342	-1.475830115	-0.073193578	-0.801223677	-0.137718054
hsa-miR-4775	-1.037633772	-0.103893379	0.129982701	-0.415932706	-1.298904762	-1.257866757	1.443760405	0.482000855	-0.224423127	-0.797841148	0.066618783	0.008591723	0.196767426	-0.603845962	-0.637523519	-0.99126098	-0.628156779	-0.579124837	-1.410195705	-0.422428276	-1.914709775	-0.721071501	0.673438904	0.016433892	0.206738354	-0.193187813	-0.216174457	0.791947619	-0.577975268	-0.821174261
hsa-miR-4776-3p	-0.57394848	-0.417095303	-0.68854311	0.260643093	-0.445563635	-1.105991285	-1.166528178	0.484593784	0.838324759	0.388351264	0.995783008	-1.127299085	-0.801783649	-0.048115424	-0.040887636	-0.65996749	-0.985383303	-0.231795765	-1.462587573	-0.423163845	0.880296755	-0.834840376	0.561445935	0.587975876	-1.876764336	0.097609727	0.006623311	2.457321138	-0.150565844	-0.758074461
hsa-miR-4776-5p	-2.619361529	-0.542840856	-0.691369154	-0.77996746	-0.680583665	-0.503955271	-1.970851256	0.984783422	0.245200937	0.404265147	1.000583993	2.041083753	0.317204388	-0.516777369	-2.111941317	-1.678650551	-1.288296406	0.19351007	-0.301112664	-1.506018373	0.445629979	-0.511026875	-0.253404502	0.040280634	-2.013980212	1.013505454	0.529318628	0.637299804	-1.665350199	0.77703949
hsa-miR-4777-3p	0.0390696	2.643025689	-0.659199148	-0.760989462	-0.536177026	-1.898015637	-1.192434472	0.440462905	2.184579386	0.312244221	0.804324845	1.210814438	-1.036087878	0.102384705	-0.383681704	-1.172658604	-0.617651519	0.18893734	-1.278049391	-0.152910979	-1.989368573	0.378937498	0.498927468	0.056511331	0.769127163	-0.18450719	-0.082277708	1.675961425	-1.337713583	0.452218482
hsa-miR-4777-5p	-2.315227067	-1.35697431	-1.499106398	-0.182050749	0.989670579	-0.274676464	-1.817731836	-1.452530171	-0.870703049	1.529967036	0.311284834	-0.418347866	0.570185129	0.756127281	-0.95736428	-1.197938013	0.023693452	0.584150915	-1.370594251	-0.732439594	-0.700047476	-1.629082637	-0.491102243	-0.749100855	1.60562843	-0.559759823	0.72584714	0.99788952	-2.060368034	1.026912648
hsa-miR-4778-3p	0.100011687	-1.003864561	0.815807474	0.477637051	-0.777039097	-0.230032548	1.262048439	0.450291361	0.673133259	-0.977827605	1.939748973	-1.204944228	-1.367293787	0.677983472	-1.506153168	-1.095376682	-0.065629394	0.808543425	-1.666840436	0.172829751	-0.219245112	-0.856471664	-0.027225506	0.224238776	0.283700336	-1.867632323	-1.779062935	0.243645935	-2.213201934	-0.207758103
hsa-miR-4778-5p	0.070852414	0.024302782	1.030919783	-0.043083468	-0.059931972	-1.843019694	-0.532334002	-1.25949981	1.029217991	-0.246023716	0.60079145	-0.227123463	-0.800777702	-2.093769159	-1.854218859	0.835687451	0.417972391	-0.573937643	-1.192629847	0.143487605	0.557219987	-0.476231149	-1.096018212	-0.184187907	0.107338037	0.889509773	-1.738941335	0.805244442	-0.477361039	0.817550175
hsa-miR-4779	1.083437462	-4.808185422	-0.097007955	0.022182304	-1.879840819	-1.917245108	-0.075593433	0.49029911	2.011419641	-1.008201254	1.088892412	0.918687121	-1.696601412	0.25272219	-0.623940546	-0.408689027	-0.63355791	-1.023720647	-0.509893288	-1.019159591	0.533572201	-0.265892576	0.178749155	0.585799538	-2.400797838	-0.081219382	0.341966555	-0.044545747	-2.191801796	0.937070958
hsa-miR-4780	-0.484950814	-0.979360351	1.108801582	-0.065671565	-0.619385497	-0.650237343	-1.368568554	0.411440004	0.547430665	-0.283832229	0.975906784	-0.301963319	-0.042767411	-0.846318648	-1.630685501	-0.249319493	0.195050249	-0.239449337	-0.870303456	-0.279742517	-0.968886043	-0.05664374	-0.735362667	1.565002156	-0.227146357	-0.305180234	-0.091267783	1.289523692	-0.218861894	0.311080212
hsa-miR-4781-3p	-0.577362211	0.634036906	0.314044196	-0.178135649	-0.431021156	-0.100102574	-0.48103824	0.603077262	0.689008774	-0.228640993	1.478327327	0.342186199	0.525791009	-0.62455178	-0.077792677	-0.854842072	0.060815808	-0.000411165	-0.453915413	-0.27636096	-0.363031756	-0.145584678	0.072576575	0.561091316	0.685798779	-0.139366656	-0.642208478	1.378259887	-0.959764094	1.987654394
hsa-miR-4781-5p	-0.699350966	-0.27980645	1.880414197	-0.624701579	-1.583110457	-1.505890995	-0.260347995	1.335265866	0.4709883	-0.145228544	0.172764969	0.329304908	-0.330243216	-0.796259616	-1.350771763	-0.775064019	-1.666690006	0.177742754	-0.093760487	0.091264399	0.189769607	-0.921308755	-4.41485744	-0.768767888	0.264872074	1.236604315	0.313670397	0.234928717	-0.068797454	-0.149265218
hsa-miR-4782-3p	-0.748370503	-0.386721654	-0.800026217	-0.283804248	-0.552478839	-0.67060514	-0.198133867	0.119011814	0.903485009	-1.192872068	1.048250428	0.674761538	0.303398588	-0.454650887	-3.339833917	1.105166208	-4.488918204	0.225931548	-5.598622207	0.279842108	0.14243567	0.777734356	0.7743589	0.850423941	-1.301262164	0.366239595	-1.272602408	-0.002110481	-1.496486794	0.656963038
hsa-miR-4782-5p	-1.289081389	-0.55614018	-0.130955287	-0.742129056	-1.116662159	-1.093024158	-1.100494039	-1.048485268	0.839423002	-0.837230854	0.038456957	0.440629702	-0.045041163	-0.211910065	-1.049046396	-0.540522723	1.25994551	0.886977469	0.062616061	-0.504451158	-0.966141681	-0.454168285	-0.369584423	0.231761444	-0.066242135	-1.223728429	-0.820162409	0.238429288	-2.677963954	0.555524826
hsa-miR-4783-3p	-0.875679481	-0.901294827	0.114911136	0.244356943	-0.339934203	-0.957076101	0.088285721	0.090032746	0.623747159	-0.836853977	1.7976835	-0.598256956	-1.589686208	1.334551172	-0.560430229	-1.246580175	-1.136995369	-0.41744764	-0.338917526	-0.960845414	0.710648476	0.406688494	0.470929907	-0.064486102	-0.175731283	-0.174460605	-0.639728555	-1.025761749	-2.471979517	-0.366053615
hsa-miR-4783-5p	-1.354728236	-1.218777017	1.072917046	-0.0610252	-0.725593527	-0.619303911	-1.728195931	-0.059544086	0.842134274	0.514559724	0.912735457	-0.541730282	-0.50591785	-0.085706886	-1.647509018	-1.174683439	0.177709293	0.331726212	-0.328257304	-0.154761775	0.549917024	-0.147808947	-1.538407957	0.29846926	-0.684590804	0.356115378	-0.034066054	1.707547768	-1.315916769	-0.401930651
hsa-miR-4784	-0.961590113	0.13375212	0.473599253	-0.471072148	-0.437486316	-0.572361047	0.234663939	0.091643797	0.706583255	0.036180238	0.716541312	-0.477241555	-1.561671832	-0.905032767	-0.854415411	-0.236494424	-0.849799933	-0.533656385	-1.392114621	-0.867156497	0.752520827	1.665463757	0.96811756	0.387182115	-1.889631268	0.079358448	-0.766409606	-0.922676013	-1.167309107	-0.149543489
hsa-miR-4785	-0.708308728	1.643025689	0.389390711	-0.018305802	-0.649424395	-0.445974247	0.48904176	0.555832271	1.016111064	0.530617044	1.469514501	-0.33522255	-2.174648709	-0.686221873	-1.517563751	-0.658732335	-0.357467351	-0.210700399	-0.678646576	-0.585676424	-0.288663321	0.364290114	-0.210015166	0.359321605	-1.321582149	-0.067479325	-1.190214041	-0.536569145	-0.236181113	-1.177143714
hsa-miR-4786-3p	0.763140453	0.487747464	1.524480422	0.145039051	-0.370275507	-0.97316791	1.081399336	0.929810102	0.494133637	-1.977827604	0.7759531	0.494189292	3.634315466	1.534785823	-1.929410219	-0.237435455	-0.762599854	0.183594601	-0.83863274	-0.539501791	0.476061397	0.02581842	-0.279383323	0.161631807	-2.301262165	-0.676972472	-1.249948707	0.11572601	-0.971054793	-0.33584146
hsa-miR-4786-5p	0.265435296	0.076678866	-0.123003164	-0.458175154	-0.140947283	-0.286818575	-0.139465616	0.513729328	1.785675974	-0.827267928	1.037603184	2.037331618	-2.42529939	0.160390309	-1.187679776	-0.892982996	-0.406940902	-0.382682221	-1.350694693	-0.378220884	-0.155130928	-0.630166962	0.637413587	0.439645323	1.868662836	-0.540651	-0.112871952	-0.198507693	-0.224085927	-0.311949283
hsa-miR-4787-3p	-0.387300316	-0.481186338	-0.153591483	-0.035811108	0.110020262	-0.387762253	-0.102080153	0.534049312	0.273905699	-0.133506833	1.412925095	-0.42616737	-0.541323187	-0.476641682	-1.333131662	-0.953946055	-1.106294177	0.25504848	-1.663131339	-0.456754287	1.223012057	-0.269252566	0.267357167	0.948046917	-0.479260467	0.765066868	-1.535636814	-0.512305213	-1.57506597	-0.303724038
hsa-miR-4787-5p	0.061791219	-0.852385227	-0.845089581	-1.000291907	-2.056610265	-1.330529699	-0.217361479	0.678945521	0.650282037	-0.298888956	1.498162968	-0.345997022	-1.304283989	0.003358009	-0.719080486	0.09577384	-0.813353155	1.074066517	-1.175484208	-0.680197001	-0.483828823	0.487615	0.761340751	0.505818733	-2.1126526	0.356779266	-1.292724004	-0.779718059	-1.387929381	0.565080937
hsa-miR-4788	-0.871770795	-0.398794487	0.912976134	-0.566610289	-0.19102238	-0.77140578	0.760619104	0.106345402	0.730950641	-0.379023383	0.410820507	0.680055838	-0.377993675	0.079751667	0.237013765	-0.222859844	-1.067454436	0.20316024	-1.04776756	0.173113367	-0.23835635	-0.112242857	-1.377067	0.31957851	1.750826347	-0.098489099	-1.27455068	0.416115297	-1.721521486	0.481113203
hsa-miR-4789-3p	-1.214372459	-0.869322437	1.929054342	-0.790602895	-0.578013931	-2.012524711	1.966670468	0.390393562	-0.001947583	-1.628971182	-0.254532618	0.56493826	-0.694116148	-1.941582644	-1.24914255	-0.758571184	-0.98592455	-0.680482045	-1.196523763	0.711416328	0.207747347	-1.098956002	1.366047264	0.762677299	0.803478668	0.945747666	0.213524078	1.195385809	-1.236801167	-0.529805473
hsa-miR-4789-5p	-1.225868097	-3.623760851	0.0276187	-0.587548102	-1.740505646	-1.183417855	-0.044769961	0.469609252	-0.107547931	-0.453738637	2.118639755	-0.325238462	1.210289183	-1.442776787	-2.254346018	-0.255445596	0.364334428	-0.319750966	0.205698655	0.043736029	-0.381352916	0.211701583	1.316252678	0.957839237	0.53162785	0.921040125	-0.275563808	-0.01661005	-2.687121162	0.072000537
hsa-miR-4790-3p	-0.553992459	1.835670767	-1.212485173	0.040250597	-0.948407515	-3.840530141	0.677553229	0.322545208	1.346527666	0.634981455	1.176355253	0.522758445	-0.304283989	-2.41379772	-1.980084357	-0.598710546	-0.032689019	1.16180121	-5.858489333	-0.064640132	-0.195837173	0.644840085	-0.838164228	-0.568528609	-0.716299664	-0.512081848	-1.091686623	1.113366736	-0.306109295	-1.910077555
hsa-miR-4790-5p	0.259875771	-3.623760852	0.733067043	0.185681036	0.383390824	-1.793987556	-0.432318139	-0.613438299	1.175289624	-1.344058926	0.389287345	0.979616119	-1.348678109	0.84672983	-0.365177452	-1.206289382	0.555475915	-0.018898263	-2.238219964	-0.282193996	0.601667398	-0.374268738	-0.327501369	0.144441504	-0.278178551	-0.407067846	-2.440962664	-0.889635751	-1.144793018	0.109031269
hsa-miR-4791	-1.898870633	-1.289860115	-4.266932956	1.08217646	-0.004991043	-0.433565943	-1.651081967	-3.019669901	-0.590278507	-0.533908985	1.943553049	2.903580228	-0.026750014	1.467112829	-2.880577181	-0.684496809	2.075949689	3.598306431	-0.869161782	-1.280884241	-1.415370776	-0.377457016	-2.733679624	-1.940497386	0.394731648	-2.476520663	-0.850678524	-1.324038576	-2.093363948	-2.027535136
hsa-miR-4792	0.204034751	0.742561363	-0.0857807	-0.476243447	-1.27237092	-0.884729946	0.233654494	0.550351125	0.88055731	-0.614046092	0.386052602	-0.421746442	-0.415315302	-0.388931193	-1.727318287	-0.416615192	0.417972391	1.076553924	0.16203948	0.027134062	0.120442849	-0.191677324	-1.545663388	0.844481209	-0.716299664	0.748855617	-0.879779643	1.267649789	-1.53223556	-1.87737339
hsa-miR-4793-3p	-0.443366768	2.157598862	-0.238184018	-0.057175488	-1.209274084	-0.087141544	-2.149467861	0.826958515	0.508498873	-0.892362956	0.693155468	0.712236243	-0.88924649	-0.370861606	-0.826220921	-1.359823337	-0.49412052	-0.696865439	-0.081877934	-1.261435436	0.528771215	-0.37250828	0.171694398	0.157526211	-0.493907242	-0.57807454	-2.229628722	0.340121711	-0.815122942	0.130032659
hsa-miR-4793-5p	-0.204349955	-0.766736868	-0.383416869	-0.176889043	-0.779779033	-0.830645553	-0.844884442	0.701822644	1.06704851	0.033686383	0.639471919	1.016809294	0.026791199	-0.75273224	-1.393934941	-0.864633066	-0.280646892	-0.206186883	-0.646322931	-0.461842694	0.600873618	-0.198667132	0.507249904	0.36050487	-0.18601007	0.040920912	-0.338944903	-0.418923604	-0.165375304	-0.112278959
hsa-miR-4794	-0.680066749	-0.749291734	1.266740316	-0.292020498	-2.171388671	-1.610484148	-0.845718343	0.291848411	0.577757451	-0.28863105	0.52851555	-1.15531346	-1.374673317	-0.745845855	-1.581892529	-0.972277877	-1.087918538	-0.187175925	0.145538889	-0.563194949	-0.102504915	-0.672350091	0.328547979	-0.01751344	-1.564296571	1.243620309	-0.50855728	-1.616820325	-2.057456439	0.072000538
hsa-miR-4795-3p	-0.49306346	-0.182251141	0.846002067	-1.176889043	-0.522577353	-0.179741014	-0.409629873	-0.331958226	1.038576774	-1.331310434	0.555210416	-0.361217759	-0.626212084	0.658926015	-0.44569455	0.40635463	-1.234104306	0.614404615	-0.690983325	0.102828403	-0.003643272	0.698662785	0.453495314	0.098375506	0.729956566	0.569567755	-0.776222352	1.194926367	-1.206885589	-1.275789621
hsa-miR-4795-5p	1.413827136	-3.623760851	0.803456372	1.185681036	-6.280399292	-2.67060514	0.8060866	-0.70031575	-0.321660123	-5.468813956	4.481209834	1.397227563	-1.374673317	-0.449663173	-2.294399267	-1.216761886	0.369062791	1.612735366	-4.905283545	0.054542784	-1.603185937	4.564330717	-0.437240241	0.535808051	-0.218800005	-0.9556885	-0.842458016	-0.147961347	-2.611321644	1.611875149
hsa-miR-4796-3p	-0.453278593	1.613278346	0.036080278	0.14915516	-1.967516338	-2.755772523	-0.53353601	0.439890294	1.903861937	-0.862891838	1.941335224	-0.173235368	-0.818857162	-0.524586291	-0.966979369	-0.375068316	-0.741226204	-0.828516237	-2.832954241	-0.04751889	-1.100017527	0.259986936	-1.346834798	-0.083101782	0.677979275	0.632680603	-1.278889615	-0.348286121	-2.043670306	1.108300975
hsa-miR-4796-5p	-0.857183991	1.467938983	0.647530859	0.34240654	-0.63787033	-0.30065553	0.977132141	0.068219923	0.128829681	-1.540963743	1.241382821	-1.045130543	-1.233200891	-1.170343683	-1.617995737	-1.667423296	1.947225459	-0.310532435	0.256987884	-0.349768309	-1.190078465	-0.550425693	-0.730940073	-0.040149636	2.361702848	0.148147312	0.038004454	0.313391345	-1.545283359	0.620437163
hsa-miR-4797-3p	-1.295548341	-1.579366732	-0.414198131	-0.836345271	-0.648237821	-0.118064117	0.034855857	-0.619802205	4.108843481	-0.462747956	0.348759539	-1.456482995	-1.88924649	2.706699378	-1.17554445	0.002871259	-1.102859772	0.705262723	-0.425462461	-0.545228402	-1.760635738	0.603363449	-0.208532678	-0.006649721	0.399177553	-1.39090388	0.010851539	-1.29489223	-1.881033926	0.190086608
hsa-miR-4798-3p	-0.834100378	0.835670767	-0.827489516	0.124280491	0.24880157	-1.763362282	0.5607291	-0.045907167	0.15802364	-0.562625574	0.998817068	-0.096419772	0.303398588	0.214335499	-1.387048555	-0.152850124	-0.848307674	-0.291916757	-0.83687904	-0.495357325	-0.237603967	-0.700919243	0.391952405	0.89090301	0.911731559	-0.033167252	-0.33832659	-0.221676858	-1.612182884	-0.264427126
hsa-miR-4798-5p	-1.597297513	-2.562878609	-0.604447085	0.128703095	0.336398824	-1.031654992	-1.970881583	-1.234263215	-0.694241131	-0.020026377	0.605346135	-3.062204055	0.525791009	2.261377358	0.046298934	-0.715678464	0.892258661	1.051491065	-1.108391729	-1.440389705	0.294600878	-0.640280843	0.095333147	0.237423596	-0.986388828	-1.567235786	-0.293850142	1.734483238	-3.320957652	0.511034459
hsa-miR-4799-3p	-1.673635705	-2.386721654	-0.312736646	0.485241317	-0.902976086	-1.966061024	-1.555551205	0.28407106	3.414699169	-0.282947412	0.78933213	0.48211646	-2.454031108	-0.568307669	-0.547344855	-1.711817415	-0.649141805	0.215877883	0.127352603	0.412479876	1.935723983	-1.096734762	2.256751667	1.501860719	0.283700336	-0.881687918	-1.024572427	0.059290065	-1.861059226	1.089922446
hsa-miR-4799-5p	-2.34429511	-2.69484395	0.244028963	0.74367649	-0.369614781	-5.194167096	-1.261135449	-0.401026569	1.045880942	-2.059605537	1.708620331	-0.662273449	-1.88924649	1.029516982	-2.591846916	0.157898173	1.610617469	0.77069522	-4.776959448	-0.064640132	-2.983295103	0.881570167	-0.821250845	0.431471391	-0.716299663	-0.284311247	-1.151296112	-1.315268366	-0.756425685	-0.03818238
hsa-miR-4800-3p	-0.695495139	-0.21460244	0.661019255	-2.146248451	-0.738224358	-1.320107893	-1.713474536	0.316333379	0.274867622	-1.029138471	1.460148219	0.775052352	-0.128712425	-1.936405946	-1.633023651	0.043070087	-0.832571071	-0.402099675	-0.771730933	-0.200144652	1.101993646	0.256157795	0.570018489	-0.634330667	-0.065708495	0.822955126	-0.175332047	-0.102512378	-2.244585753	-0.498315187
hsa-miR-4800-5p	0.154961776	-0.614990642	-1.153591483	-0.582679755	-0.774093317	-0.970165422	-0.832196642	-1.128635483	0.652587927	0.377915203	0.847003815	0.196988284	-1.664540203	-0.7862848	-1.603660168	-0.798889458	-0.400420802	1.027337203	-1.447157533	-0.973739293	-0.179119778	-0.240325616	-0.233148636	-0.407656855	-2.118812854	-0.928798782	-0.400844548	-0.506699564	-1.918099376	0.790117162
hsa-miR-4801	-0.953399306	-2.038798351	-0.593575339	-0.252761068	-1.204555535	-1.502005536	-0.207813792	0.262136756	0.689652265	0.286418234	0.938475569	0.184435912	0.558212487	-0.910135322	-0.275540241	0.770262942	0.617644736	0.164531003	-0.702996437	-0.718764657	-0.233032686	0.798198458	-0.509591085	0.045580238	-1.477112001	-0.789678548	-1.156041365	0.767198711	-0.330583313	0.648695422
hsa-miR-4802-3p	-1.135102633	0.966067404	0.293451521	-0.006964042	-0.908062488	-1.109489382	0.259237972	0.469248983	1.149281325	-0.65065228	0.806610121	-0.141374269	-0.766762484	-0.677691129	-0.765186472	-1.667423296	-0.735106939	-0.452571721	-0.222687081	-0.852719114	-0.090029326	1.03431374	0.699514162	-0.205958529	0.095627988	-0.119574584	-1.29375906	0.979855597	0.046322417	0.854902416
hsa-miR-4802-5p	-1.802391518	-4.623760851	-0.333448151	0.013914688	-1.377392132	-6.25556764	-2.602172367	0.492470209	0.757681731	-1.30038786	0.861481915	0.797380825	-1.666854069	0.777663077	-1.339670578	0.757074534	-1.099875914	0.200564827	-5.793638189	-0.222338831	0.653795799	0.019395111	0.40737353	-0.798534214	-0.009081413	-1.771976546	0.130966331	0.771118658	-0.62335611	0.496786013
hsa-miR-4803	-0.86804771	1.420633268	0.166561873	-0.547610602	-1.540110281	-1.157921549	-0.861762617	0.324589452	1.015998591	-0.638313699	0.629025132	-0.074695	1.11075351	-0.486657381	-0.979324843	-0.889230089	-0.653188638	-0.002778598	-0.125879609	-0.567167328	0.51579336	-0.026345434	-0.517360309	0.238826313	-0.453265258	-0.73153562	-1.497345134	-0.267418638	-0.660028625	0.776351767
hsa-miR-4804-3p	0.131134204	-0.427363639	-0.32867819	-0.101600916	-1.611776022	0.335495059	-0.46884862	0.253644903	1.028205811	0.523391885	-0.06193249	0.511262806	-1.852720614	-0.900431531	-1.176603568	-0.181996468	-0.741898946	-0.549267525	-1.130304625	-0.417300665	-1.953065171	0.518202799	-0.076998896	0.802654601	-1.541212958	-0.09061808	-1.00709497	0.908884513	-1.199475444	0.348840743
hsa-miR-4804-5p	0.383730158	-1.284623467	0.07578694	-0.589106024	2.042042491	-0.105405895	0.001057981	-0.192756414	0.398065021	-0.119281401	0.631419646	0.070690215	-2.111638912	0.426665514	-0.59361601	-1.137210999	-0.092222341	-0.153644957	-1.518242931	-0.87606205	0.350761483	0.781047089	-0.087232534	-0.061010194	-2.01495798	-0.642028021	-0.459687961	0.349086304	-0.702274783	1.488840279
hsa-miR-483-3p	-0.468624567	-2.043882744	0.8343235	-0.603899185	-2.729767228	-2.447777056	-1.833853896	1.16723697	0.723325386	-0.150519856	0.723098432	-0.288896615	-2.275663311	-0.667843343	-1.11935333	-1.707287756	-0.677334569	-1.325025069	-1.381588701	-0.35302033	0.441371098	0.450890771	0.710208044	0.094685337	-1.430545182	0.101950126	0.489344826	-0.309844694	-1.804598932	-0.599638809
hsa-miR-483-5p	-0.334689321	-0.183005157	-0.157670737	-0.81845079	-0.846336168	-1.429200751	0.552759847	0.363957863	-0.017440321	-0.35333674	0.197001406	0.082265365	-0.661171922	0.389872155	-0.800159178	-0.780317352	-0.114901599	0.425591547	-0.432795773	-0.124021136	0.348315546	0.490639742	-0.913173334	0.462086759	-0.321440047	-0.249348869	-1.463463586	0.076643631	-0.321513885	1.28646144
hsa-miR-484	0.120743441	1.127597724	-0.555887628	-0.749548709	-1.856064819	-3.22171987	-0.245502019	0.829505197	-0.112575642	-0.460251944	0.444299145	-1.817896858	-1.034296823	-0.890235764	0.165192874	-1.054836547	-0.205879123	-0.596965283	-0.831603864	0.184079105	0.558343144	-0.10667343	0.765570081	-0.564629431	0.25070206	-0.292364349	-0.484606755	0.234397631	-1.287808478	0.200549611
hsa-miR-485-3p	-0.208703013	-0.499789741	-0.692387071	-0.202589553	0.796814155	-0.288357576	-0.929686192	-0.106929675	1.487755569	-0.223873735	0.905525147	-1.185275698	-0.118728336	1.782189578	-0.854553475	-1.183438443	0.388225048	1.284704251	-1.076255524	0.166646211	1.201505121	0.887689432	-0.313103941	-1.001053535	0.874737351	-0.692654094	-0.961178065	1.21848866	-2.448612416	-0.48335825
hsa-miR-485-5p	-1.395979265	-0.164329233	-0.173629236	0.703972497	1.075127999	-0.226041689	-0.321524373	-0.582877849	-0.462844775	-0.039676261	1.154315487	-0.333100579	-0.556671151	-0.385126572	-0.600806621	-0.252385796	-0.051512892	0.166288601	-0.912198221	-0.21741518	-0.049239573	0.002294614	-0.358119057	-0.093190599	0.822120251	0.044311501	-1.167707819	0.687934066	-1.071956009	-1.20029679
hsa-miR-486-3p	-0.133660659	0.961475483	-1.634732092	-0.965673218	0.718896723	0.912124086	-1.016481416	-1.060055521	0.196307034	-0.029304056	0.100937754	-1.098881105	-0.07608127	2.357691749	0.310964425	-0.576820747	0.555475915	0.749684147	-2.12608785	-0.867415625	1.182549436	-0.437735157	-0.012660209	-0.658335391	0.110753982	-1.051161496	0.249003535	0.741114104	-1.389357793	-0.030044397
