Probes,G101,G102,G103,G104,G105,G108,G109,G110,G111,G112,G114,G117,G119,G120,G126,G128,G130,G302,G303,G304,G305,G306,G311,G313,G314,G315,G317,G322,G324,G332,G336,G337,G347,G358
PEX11B,0.255109742,-0.160725106,-0.444268927,-0.223292172,-0.133453199,0.371423702,-0.307819921,-0.129328726,-0.144109666,-0.810346104,-0.506489619,0.204248426,-0.025187661,-1.145261921,-0.091240256,-0.000573973,-0.660255493,-0.049968562,-1.519475001,-0.267153461,-0.181988463,-0.264549185,0.518946033,-0.01219548,-0.925660444,-0.531750354,-0.51338588,0.404143881,-1.231922131,-0.627843167,-0.568006444,-0.754777054,-0.16749105,-0.500200801
PIAS3,-0.71805659,-0.173608096,-0.672906094,0.02174909,-0.246677115,-0.269852383,-0.167717905,-0.194522739,-0.342670598,0.673787632,0.607901716,-0.231339841,-0.323679688,-0.315810535,-0.466021566,-0.071131444,0.481676821,-0.087183978,0.216920683,-0.104225103,-0.068487487,0.244669549,-0.359287332,-0.689409932,-0.13254402,0.163968014,-0.032670832,-0.273067848,0.13606176,0.233938453,-0.662017979,-0.424653132,-1.68275602,-0.054662866
PKP4,-1.453223125,-0.75267603,-1.089365893,-1.110232031,-0.057623602,-0.600269629,-0.731354331,-1.18218851,-1.199292487,0.274079438,-1.40065388,-0.841545955,-2.358781852,-0.669796007,-0.597648741,-0.102258549,0.564162943,-0.350341817,0.899079529,-1.495336192,0.019904107,0.18580111,-1.730894849,-1.563545715,0.233640199,-0.173830434,0.227667251,-0.970149932,-0.226353119,-0.21906292,-0.576306216,-0.72828855,-1.064958009,-0.02141333
PLA2G6,-0.514290369,-0.644995669,-1.085769753,-0.839866582,-0.4482248,-0.679584922,-0.324159155,-0.983753486,-0.87987548,-0.230928486,-1.018666384,-0.217961274,-0.28581747,-0.77143997,-0.788324681,0.546050179,0.090960925,-0.063776116,0.763322234,0.197787266,-0.313979544,0.195759991,-0.610117727,-0.341556723,-0.519400837,-0.075236217,-1.070959952,-0.552510729,0.327523283,-0.471962437,-0.639365644,-0.249646376,-0.347699193,0.199449254
PLIN3,-0.911847197,-0.003928588,0.469200396,0.776762146,1.020476636,0.585257808,0.438215481,0.60064457,-0.125416505,0.29210812,1.21905317,0.13491652,0.417366837,0.394687918,0.264712399,0.620954723,0.716104727,0.411818025,0.714498915,0.946346498,0.392830244,0.392802091,0.215170517,0.760578387,0.028466949,0.766237211,0.617737022,0.465195241,0.822746481,1.339724265,1.108507673,0.534376107,-0.337998376,1.282316546
PMS2CL,0.366716999,-0.418101553,0.031105462,0.23019241,-0.543799174,-0.667319906,0.243342231,-0.062018172,0.089714142,0.368488663,0.049823147,-0.249453751,-0.031650911,0.063599389,-0.37542044,-0.539774297,-0.863038954,-0.226756773,-0.999482555,-0.220216401,0.157521062,-0.791856124,-0.049871147,-0.011368162,0.103065349,0.059211521,0.258694734,-0.199578652,-0.739905785,-0.64653544,-0.910451118,0.129511883,-0.306034486,-0.069384764
POLDIP2,0.641435424,0.116503586,0.075686272,0.437554769,0.13929404,0.598157635,-0.215015624,0.326459631,0.212914182,-0.102435996,-0.107759532,0.279182961,0.10701607,-0.703127218,0.012909965,0.646266749,-0.453479137,0.362094159,-1.237938234,0.336291199,0.524162789,-0.597053659,0.385816183,0.632851991,0.894035276,-0.19877286,0.783931967,0.491074006,-1.000774281,0.587388793,0.039034851,0.482238827,-0.356518963,0.342085482
POLR1A,0.118687783,0.164502457,-0.022404272,-1.052594815,-0.526162074,-0.160611741,-0.345234752,0.036018518,-0.41873827,-0.489846011,-0.569344738,0.40181572,-0.203092243,-0.618311074,-0.112333919,-0.98812035,-0.729959769,-0.153934747,-1.138848287,-1.255501748,-0.134926038,-0.762433351,-0.226355779,-1.36863776,-0.003307762,-0.343193019,-0.357341612,0.038585084,-0.465319131,-1.127122529,-1.700042509,-0.443232468,-0.931210228,-0.231413289
POLR3F,-0.058750503,0.849283017,0.31996815,0.061814152,0.791048409,-0.004546106,0.134759024,-0.096873628,0.058470516,0.58843969,0.075636593,-0.338178345,-0.156859638,0.094523572,0.732314903,-0.619219849,-0.562274858,-0.236809536,-2.48535352,0.448446595,0.559485893,-1.434060715,0.52490227,-0.319502901,0.240293952,-0.134887176,0.638997948,-0.282675146,-1.038296102,-1.504335092,-0.598867752,-1.084195111,-1.158385957,-1.052379075
POU5F1P3,0.158413352,-0.08525158,-0.203212982,-0.688167978,-0.049149201,-0.577280401,-0.193266591,0.959943834,-0.001198256,1.676641185,0.888188949,0.227293549,0.321196903,1.55954758,0.510092476,0.325420211,0.793721492,0.078557135,1.250606467,0.427551148,0.067273083,0.388883982,0.309584162,0.207174463,0.812137261,0.293353988,0.24831811,1.000173746,2.439034158,0.514904399,1.704728301,0.146751219,0.18471454,0.864163518
PPARA,-0.492767815,0.014335604,-0.244727203,-0.606131479,-0.609744886,-0.187963005,-0.296415714,-0.365444005,-0.284455112,0.576813743,0.124174731,-0.110811865,-1.173960528,-0.369733525,-0.15343438,-0.56667275,0.49412768,-0.322416101,0.149735252,-0.24449668,-0.453046675,0.281832471,-0.477000092,-0.384286722,0.089160565,-0.148167209,-0.341545529,-0.826795301,0.374375864,0.378715206,-1.598500086,-0.623608739,-0.060781004,-0.564760377
PPIL4,0.297360891,-0.388078915,-0.228262765,0.09488211,-0.294008928,0.175453203,-0.271132355,-0.241598965,0.195126215,0.383240292,0.152426112,0.446194903,-0.162421604,0.429970105,0.069066681,-0.679156502,-0.771132323,0.155025517,-1.016565865,-0.713334398,0.208720552,-0.229739784,-0.041133936,-0.104738275,0.461044586,0.330620899,0.462899116,-0.347747623,-0.827012424,-0.619861104,-0.185137778,-0.107835971,-0.546163285,-0.998850646
PPP2R5E,0.137609433,0.154611172,-0.460198628,0.175225735,-0.271121503,0.243446451,0.126940004,0.588649977,0.202716298,-0.059234722,0.124801463,0.415793938,-0.494641919,-0.204908309,0.159387261,-0.248541452,-0.684401443,0.156918261,-0.732798433,0.354926586,0.000188062,-0.196386173,-0.002531552,-0.585298211,-0.207834477,-0.3960259,0.080687495,-0.341727363,-0.442199956,-0.144879576,-0.929290271,-0.049496621,-0.209538709,-0.494568352
PROCA1,0.183916928,-0.794941296,-0.141781365,-0.070570253,1.296952392,0.143384059,-0.734871807,0.688731711,0.574675869,-0.478263181,-0.441790275,0.361962234,-0.100698051,0.040896033,0.479255792,0.136120287,-0.719334758,0.01443139,-0.261496422,-0.266516758,0.682099009,-0.123136832,0.659248277,-0.48151305,0.227342627,-0.702940312,-0.001212216,0.614794991,-0.335658399,-0.566670252,-0.405058053,-0.023895306,-0.560890422,-1.092582418
PRPSAP1,-0.311488369,-0.830348579,-0.344412204,-0.549888964,-1.315329444,-0.065596804,-0.823395558,-0.610483336,-0.308415469,0.194631573,-0.543073516,-0.516359731,-0.945710384,-0.946830382,-0.454884997,-0.356508101,-1.457909358,-0.474589268,-1.362931762,-0.466359151,0.233416991,-0.402623614,-0.060819016,-0.472449975,-0.204375206,-0.574490119,0.250153833,-0.737233223,-1.356298532,-1.780273002,-0.976739971,-0.57428749,-0.749041757,-0.72696099
PRSS23,0.807662919,-1.563297492,-1.841545139,-2.354505819,0.378502595,-0.374776292,-2.581257849,-1.71481804,-1.169091798,-3.14283701,-1.811564589,-0.611485429,-1.127843419,-3.979854541,-2.522810857,-0.374642766,-4.501825652,-2.04953466,-3.387195807,-3.049385087,0.133991363,0.567174004,-0.111885615,-2.306966882,-2.835348616,-3.429248363,-1.968663377,-2.684129934,-3.353153354,-3.933998504,-2.063514801,-0.235670195,-2.861663061,-2.54867518
PSMA1,0.849785178,0.429021854,0.371315279,0.371048568,0.51274128,-0.115043993,0.031820711,0.156765296,0.356474471,0.354342308,0.444107655,0.593337388,0.458779586,0.613633539,0.312130515,0.396330114,0.223503921,0.346416943,-0.730599679,0.294716613,0.07701195,0.344626737,0.338134764,0.95769374,0.360034605,0.206466168,1.211020443,0.443154915,-0.230004016,-0.890316874,1.00982566,0.693047662,0.941236602,-0.391580926
PTPN1,0.066016885,-0.274081996,0.476726257,0.735602103,0.860044685,0.636519671,0.347641678,0.332805193,0.164010819,-0.09037754,0.137818766,0.115155436,-0.232988696,0.377007253,0.204200551,0.659627428,1.31012011,0.077763314,0.807937755,0.364079053,0.084782801,0.046576544,0.307870457,-0.169669289,-0.355476952,0.82265482,-0.505800746,0.583813163,1.50636128,0.663878314,1.597354401,0.103354443,1.25406095,0.833660241
QRICH1,0.655206326,-0.965440977,-0.487780522,-0.082671925,0.137817799,0.295051693,-0.14146483,-0.20559863,-0.205802691,-0.795433377,0.013013419,-0.355245015,-0.383099644,-1.187015346,-0.649685097,0.672547343,-1.192850842,0.028610563,-1.509147617,0.222865856,0.293222261,-0.861393381,0.072899862,-0.478202725,-0.581244011,-0.555257164,-0.452567463,0.61007102,-0.567061969,-0.803097106,-0.086262519,-0.091314872,-1.072407512,-0.110634259
RABEP2,-0.211193948,-0.282486106,0.04683794,-0.771637545,0.206548645,-0.594163455,-0.700546889,0.125289596,-0.020238634,-1.238724011,0.111278206,-0.110872462,-0.318822711,-0.642233788,0.031562607,-0.581720178,0.391606284,-0.896850418,0.490879325,-0.570986618,0.050269868,0.560490274,-0.447510489,-1.311549573,-1.221339168,0.332180149,-0.791514449,-0.091945846,0.277401236,0.677604367,-0.735045071,-0.367156873,-0.253458901,0.35323442
RAF1,0.833380051,1.043960891,0.291720418,1.057493647,-0.619709488,0.485759481,0.346517957,0.782729084,0.389703864,-0.07052961,-0.772459801,0.9323364,0.008288627,0.870195989,1.012533773,-0.63690234,-0.758563992,-0.142789141,-1.452864997,0.635650061,0.625368902,-0.387868709,0.378503904,0.37904674,0.250148284,-0.337331243,0.871026849,1.233743424,1.504681621,-0.257381725,1.262079945,0.297597193,0.908412392,-0.42262595
RANBP1,0.313070245,-0.14858315,-0.215601045,-0.725410728,-0.063202959,-0.062219491,-0.412938175,-0.362325557,0.340301203,0.597478063,-0.035606096,-0.202894695,-0.306321263,-0.642835346,-0.693677749,-0.140790724,-0.715312457,-0.060529138,-0.81299627,-0.350769179,-0.195234398,-0.69361368,-0.339564075,-0.158803398,0.458280904,-0.15428254,0.364672308,0.047379199,-0.946059646,-0.486130529,-0.031168493,0.090144454,-0.117300023,-0.480141936
RASSF7,0.755431103,0.235483904,-0.084839156,-0.531084545,-0.415318372,0.37276056,-0.455243796,-0.338691521,0.90069617,-0.51943133,-0.490215711,0.098716255,-0.058289669,-0.837735062,-0.643474515,0.77417987,-1.264236528,-1.01498444,-1.570509761,0.086226751,0.699545321,-0.187189796,0.16406717,-0.446146041,-0.001078096,-0.813818775,0.607703644,-0.457562802,-0.594803331,-0.279272932,-0.268445661,-0.479654603,0.086635531,-0.667315893
RBBP7,-0.081971365,-0.233433085,-0.612902323,-0.367949783,-0.861359783,-0.133812507,-0.239038258,-0.984829948,-0.390342137,-0.609500757,-0.285243635,-0.240462663,0.204543447,-0.500948482,0.005876514,-0.395390474,-1.500177259,-0.32635071,-0.868454345,-0.499336977,-0.262103808,0.058473274,-0.320545815,-0.855595121,-0.626306252,-0.599069004,-0.813852596,-0.388722793,-1.457346946,-0.947112583,-1.6558257,-0.278790006,-0.798116581,-0.599267367
RBBP8,0.809546778,1.70205482,0.352606395,1.903419417,-0.464951108,-0.312929549,0.62005864,0.776869556,2.092454261,0.121828351,1.244412267,2.075694562,1.11413893,0.317311522,1.741036264,-0.205865128,-0.342478507,0.40772001,-1.71086815,0.582608666,-0.22658278,-0.171458563,1.15592721,1.726972628,-0.135816063,0.09646101,2.151076853,0.73593382,-0.740344574,0.181448816,1.254516687,1.18123154,2.250645383,0.068975815
RCN1,0.876252499,0.363056374,0.194590238,0.153391454,0.5062477,0.277675136,0.402682479,0.087479313,0.533271459,0.417415801,0.16327684,0.611356907,-0.048174349,0.465727694,0.462445314,0.68252952,-0.12233244,0.539387978,-0.089412809,0.160372294,0.290662363,0.384065101,0.159934476,0.678984977,0.235609503,0.03122921,0.298891134,0.238093727,0.141222768,-0.105817874,0.719553465,0.36731962,0.805025305,-0.363018126
REM2,-0.869479393,0.128649584,0.250610991,0.235858125,0.844243962,-0.119967518,0.145091124,0.301916107,-0.511884486,0.108463624,0.686733305,-0.34583119,0.463352855,1.00682313,0.470120943,0.451363292,1.070027925,-0.148844288,1.485437964,0.476656279,-0.051766173,0.202538756,0.285487677,0.990025732,0.191364288,0.410482149,0.097245043,0.474673461,1.504617997,1.116120151,0.915949091,0.284130054,-0.325804403,0.990623442
RNF208,-1.141129299,0.359475914,-0.891776023,0.650253053,1.356097398,-0.115014457,0.433259398,-1.235621367,-0.132290619,-0.397350424,-0.461910777,0.160263849,-0.323677193,-0.534846028,1.581526132,-0.104018665,0.726821065,-0.072461805,1.221271953,-0.211202039,0.267136289,0.861994315,0.500222547,1.088996877,-0.743983374,-0.018249272,-1.24982233,-0.050000012,1.29976764,1.043526675,2.021557854,-0.255172824,2.296562728,1.621392862
RNF31,0.546770975,0.674893109,0.895409526,1.125183382,1.218984014,0.866996089,1.499427223,1.459204948,1.112165193,1.257103449,1.574357007,1.290024226,1.015323405,1.055681841,1.26572343,1.830648935,2.057852133,0.707958648,1.920975131,1.141449929,0.516106875,1.169666283,0.193032888,1.181253471,1.389962014,1.292075721,1.260983721,1.329518339,1.897341196,2.11844518,1.556451712,1.339102667,1.045870105,1.60970079
RNPEPL1,-0.649287849,-0.331367648,-0.100382454,-0.289370786,0.116495131,-0.292772372,-0.562485495,0.105189955,-0.217464085,-0.097063631,0.084737347,-0.447435646,-0.673824031,-0.324404039,-0.170205403,0.105485433,0.488720968,-0.495030895,0.512293296,-0.4918918,0.004706555,0.230216642,-0.486761783,0.220369072,-0.116349954,-0.415710065,-0.336733951,-0.356105899,-0.374020492,0.125719412,0.353507187,-0.204560588,0.032348157,0.208425689
RPL7L1,1.004122727,-0.014463496,-0.296909089,0.087350174,-0.248519073,-0.166971613,-0.278547376,-0.425228407,0.123773017,-0.132387507,-0.643840325,0.61637138,-0.038561499,-0.968406865,-0.257998205,-0.312731836,-1.614442551,-0.325164849,-1.870117937,-0.481273579,0.460259012,-0.748815044,0.634372634,-0.248198239,0.470512934,-0.82967687,0.549830544,0.32374921,-1.092573033,-1.00782728,-0.26821039,-0.416024264,-0.282300928,-0.478078969
RPP40,0.825884604,-0.255862155,0.75240907,-0.190262751,-0.530249876,0.317721738,-0.731354331,-1.135550753,1.088001642,-0.808947796,-0.699189367,-0.782023008,0.412542595,-1.115672103,-0.633175372,-0.181371241,-1.53464132,0.166135122,-2.110145353,-1.952916092,0.145342268,-0.869144217,-0.39538109,-0.638095466,-0.98115743,-0.962582567,-0.369291437,0.269808519,-1.158215171,-0.907763532,-0.967619385,-0.571029224,-0.436283173,-0.211002828
RPUSD4,0.339459013,0.348178921,-0.18664033,-0.814594319,0.250346097,0.049121819,-0.22059172,-0.258475894,-0.225742062,-0.109103682,-0.579290184,-0.04947408,0.314361253,0.08013332,-1.028439469,-0.81131428,-0.719477909,0.227615859,-0.679754448,0.132561944,-0.551975771,-0.369827492,0.137965895,-0.249376932,-0.194708782,-0.565660819,-0.645115264,-0.255042843,-0.135614845,-0.920670047,-0.491543315,-0.722687774,0.835993421,-0.875251417
RRAS,0.137992854,1.418833524,0.15780057,0.48210398,0.336051576,0.386270165,-0.059106339,1.528651209,1.386921183,-0.92381298,0.728858663,-0.037224678,0.94764694,0.092598679,-0.501096586,-0.61216,-1.313804508,0.973724297,-1.155283809,0.776869538,0.629201696,0.036213471,1.606573507,1.641223909,-0.958473035,-0.210339992,1.433511891,1.54778885,0.844308264,0.277017656,1.589718801,0.534217193,2.13576152,-1.601300471
S1PR3,-0.11677539,0.895363778,1.883668713,1.816346537,0.315979549,-0.054705013,-0.549790089,2.710920614,1.522549975,-1.05940284,0.729189381,1.23746022,-1.457361709,0.153264141,0.553884758,0.592766153,-0.660452646,0.518069135,-1.414660624,1.228342829,0.375964117,-0.292877843,1.009783699,0.158097894,-1.748369905,-0.018249272,0.658494999,1.232389229,-0.226353119,-0.84678739,-0.576900127,-0.100912519,1.568425881,-0.72252715
SAMM50,0.898172066,-0.073920969,-0.670026942,-0.349476839,0.487895574,0.399931458,-0.226111334,0.040317797,0.757863504,-0.528044736,-0.810799001,0.10574819,-0.26964756,-0.029765222,-0.523082746,-0.675632363,-1.487932654,-0.283540512,-2.111315422,-1.446473935,-0.114614232,-0.276557174,0.712608774,-1.107890483,0.024449641,-0.650489587,0.216308982,0.075852027,-1.810093895,-1.075077412,-0.868003575,0.34917468,-0.646030773,-0.503802825
SCARNA18,-1.091657353,0.217585618,-0.2707494,-0.711431553,-0.791567016,-0.21071548,0.265121557,-0.068805324,0.778554878,0.455618709,0.17538788,-0.364753054,0.141335285,-1.039821128,-1.252727877,0.86217905,0.948515135,-0.151563615,0.543428005,-0.445353751,-0.688572756,0.181731947,-0.40343268,0.087513231,0.278282812,0.012017749,0.526985893,-0.907357615,0.603135788,0.555926301,-0.034098226,-0.540204075,-0.028011922,0.981832265
SCNM1,0.089203692,0.145887052,0.239960348,1.054433769,0.119163709,-0.382880484,0.3175632,0.582728573,0.383264543,1.829035474,0.2350243,-0.004114031,-0.19749596,0.107474016,0.222062957,0.572775474,-0.299494373,-0.096589409,1.007106158,-0.589589676,-0.05533053,0.661225235,-0.471275899,1.527656229,0.631984273,0.235963399,1.215949711,0.946107583,1.612031316,1.325015329,0.728099333,0.56868579,0.901236186,0.622440897
SDHAF1,0.017942658,-0.211528471,-1.109767218,0.031176579,-0.495524008,-0.326557257,-0.952357423,-0.467299867,-0.228086863,-0.059782725,-0.248704506,-0.96059474,-0.980836627,-0.84427931,-0.464054352,-0.602052401,-0.804216892,-0.299446704,0.273229103,-0.868333477,-0.246767851,0.419419262,-0.578604838,-0.251416676,-0.332668395,-0.317796025,0.053325537,-0.36486117,-0.575057504,-0.169975443,0.354575239,-0.596461497,-0.67672789,-0.558833031
SEC61A1,-0.895282981,0.030552386,0.547512768,0.615074449,0.362566568,0.106516379,0.676404395,0.278199065,0.273331035,1.098511524,0.620334882,0.051690858,0.178825717,-0.130415197,0.131287212,0.605333058,0.858519308,0.071560488,0.596142866,0.049380697,-0.06885801,0.219420037,-0.034289534,0.050487639,0.7005532,0.375707314,0.793642406,0.541823811,0.371102487,0.345314979,0.866144649,0.542917586,-0.396070223,0.537352054
SERTAD1,0.786425825,1.493358498,1.823037738,1.749117307,1.596284435,1.667288467,1.500265983,2.29588047,1.73800805,1.08655383,0.789073825,1.864939488,0.845458761,0.714104839,1.225033518,1.26443254,0.47435692,0.756148631,0.184083608,1.806350098,1.057232457,0.344156396,2.003228722,2.003184069,1.345438867,0.689047227,2.14562848,1.719744004,0.942830567,1.202937079,2.117251056,1.566701079,1.452297609,1.02379905
SF3A1,-1.173261267,-0.128836755,-0.102625792,0.314795908,0.03338415,0.046779669,0.222999229,0.24170209,-0.669508067,0.026302333,0.100141095,-0.43350131,-0.165700871,-0.34341026,-0.02149286,0.54887665,0.555987103,-0.177985229,0.71151333,-0.073729362,0.070133952,-0.267654787,0.058312783,-0.614188891,0.010965855,-0.11330719,0.311084276,0.30647554,0.505898297,0.685265602,0.323145112,0.077926609,-0.457922349,0.646780722
SFXN3,-0.069532164,0.171301238,0.009305641,0.012027965,-0.56774721,0.084403851,-0.12636408,-0.088490626,0.15843973,-0.437312795,0.360220924,-0.387790931,0.126870102,-0.942781304,0.266034777,0.730827143,-1.04764706,0.052547993,-0.439581413,0.088523247,0.238109849,-0.548623521,0.498405877,0.049766438,-0.764223696,-0.121058107,-0.109396713,0.0054199,-0.79137712,-0.036522637,-0.664418791,0.106792763,-0.550315596,-0.47307231
SHKBP1,-0.378138097,-0.041296988,0.391742893,0.587776884,0.186253411,0.165086396,0.235160439,0.796814298,-0.271078184,0.023032382,0.337050206,0.102782735,-0.025490959,0.375812761,0.853014594,0.56552684,1.029605655,-0.238127691,1.049471574,0.576652688,0.486020132,-0.323880797,-0.163437572,0.677286741,0.467869502,0.09088247,0.858677045,0.527839861,0.937702778,0.874125362,1.251516526,0.576779192,-0.197152719,1.222001283
SHMT2,0.293377563,-0.574008854,-0.373730735,-0.760754341,0.272412223,-0.091799128,-0.342791766,-0.420835104,0.063208455,-0.839351577,-0.080010091,-0.202292667,0.193353244,-0.956671007,-0.768917262,0.662304084,-0.967278961,-0.02416708,-0.45428384,-1.609677565,0.530990701,-0.243832635,0.795946313,-0.509436683,0.371070601,-0.361412329,-0.303758178,0.236443859,-1.307080832,-0.634449333,-0.946958213,-0.571673588,-0.376411304,-0.241089529
SHROOM4,0.348167765,-0.775332053,-0.654930211,0.818315395,-0.415719736,0.588430007,-0.19693891,0,-1.489594797,1.090489907,-0.602315687,-0.33475277,-1.169398963,-0.032299311,-0.968828675,1.074490537,0.386608648,-0.589136878,2.241281005,0.925389187,0.31386958,-0.384869813,0.831552785,0.790354824,-0.093548274,1.766776482,2.060408916,1.771957425,0.949810825,2.133292323,1.370496827,0.819119845,-1.711990393,1.033133087
SLC25A11,-1.042685267,-0.712472704,-0.296287748,-0.43544692,-0.276550483,-0.194024756,-0.279627751,0.134389999,0.026977741,0.174538508,0.167432289,-0.702619155,-0.276543876,-0.070646172,-0.285979879,0.138370587,0.341853683,0.003532702,0.436526141,-0.023707457,-0.412118554,-0.04943912,-0.240637499,0.112990365,0.201666524,-0.535636562,-0.304839465,-0.225766044,0.213585067,0.720746544,-0.094745352,-0.250388722,-0.071348722,0.756738112
SLC39A9,-0.865938859,-0.038955415,-0.19331849,-0.026009514,-0.856680571,-0.329144484,0.194376337,0.192727754,-0.490656451,0.575879607,-0.074193084,-0.249872452,-0.477995865,-0.205569513,-0.145474482,-0.213604781,0.484175401,0.175169363,0.481988674,-0.327865595,-0.243752841,-0.121017965,-0.102281407,-0.048951764,0.154114787,0.492573023,-0.484512155,-0.574214471,0.039899748,0.337212357,-0.920099675,-0.040034969,0.041988114,0.264973315
SLC6A6,-0.367230271,0.513326423,1.096772312,0.710516344,0.11359337,0.120866602,0.519698099,1.262130966,-0.141728054,0.270461083,0.226976776,0.362667757,0.600877115,0.849573744,0.805978493,0.22984877,1.394376942,0.034420378,1.426866262,0.981163805,0.362020697,-0.065587502,0.256600776,1.228018003,-0.023649535,0.321281037,0.606330931,0.79482308,2.052987461,1.335658794,0.944223654,0.99312232,0.104653821,1.274828599
SLC9A8,-0.022384441,-0.107805297,1.013402852,1.109329756,0.457747319,0.321104822,0.960173374,0.872628091,0.098578398,2.207423501,0.797756827,0.440326834,0.418369748,0.693618408,0.537250121,0.611202992,1.174171842,0.511457386,1.045358055,0.816739557,0.268707691,-0.291651245,0.021564371,0.765813819,2.458198123,1.106665393,1.685407601,0.381769338,1.230391268,1.138847524,1.346616491,0.884258058,0.941119197,0.750549555
SMPDL3B,-0.447916844,1.212600567,0.015000554,-0.933404421,0.082359519,0.096891386,0.447912947,0.506321404,-0.196743033,-1.126435138,0.5316449,-0.432476762,-1.306207478,0.433191481,1.364661868,-0.239312845,-1.01764796,-0.744094358,-0.560896185,0.580545088,0.871265584,0.085163506,0.881319158,1.967243893,-0.217475831,-0.708408453,-0.007197427,-0.38112177,-0.782094612,-0.266676425,-0.914178548,1.409892685,-0.807934036,0.138986532
SNHG3,0.802524013,0.476731406,-0.891776023,-0.515712095,0.134568478,-0.738033014,0.396009821,-0.048140339,0.547844377,-1.783258603,-1.874222297,0.344816263,-0.025830986,0.372629429,-1.36867658,-0.014304289,-2.293308784,-0.593576362,0.171892915,-0.211202039,0.845278559,0.011924302,-0.152931828,0.048547674,-2.322804716,-1.39931932,0.096144951,0.06700061,-0.862445132,-2.555236494,0.16011436,-2.111179624,-0.105787727,-2.543808921
SNHG9,-0.695208795,-0.867875455,-0.27397082,-0.605675138,0.592523047,0.011294047,-0.359758073,-1.182391267,-0.4726512,0.103027603,-1.159296719,-0.354474768,-0.534740188,0.033939656,-0.925727678,0.476302142,-0.341351215,-0.457618213,0.685976297,-1.058663492,0.273730863,0.794887941,-0.73462166,0.183628781,-0.106225121,-0.44038272,-0.746522218,-0.087319269,0.463433567,0.20794827,0.323396434,-0.470835051,-0.769174844,0.313233321
SNX9,-0.386959688,-0.935188459,0.884363488,-0.568582445,-0.216588817,-0.105404737,-0.550490195,0.245568958,0.991153496,-0.40155789,-0.144735753,0.647792036,-1.318984629,-0.57056162,0.272827365,0.898643094,-0.941060194,1.168596207,-0.949541366,0.040921082,0.130044646,-0.301063853,-0.012229954,-1.349470017,-1.108640485,-0.823736061,0.350897513,-0.497822686,-1.473959873,-1.776304904,-2.124941281,0.269818392,-0.74399993,-0.521318956
SP2,-0.393960442,0.089145197,0.383431929,0.629359979,0.740728438,-0.08687818,0.878482023,0.26991925,-0.453029922,-0.434574745,0.495574325,-0.104040886,0.709021317,0.353976138,0.594921052,0.308722793,0.782394653,0.258460842,1.02725617,0.491487047,0.004836088,0.302320138,0.015593818,0.331549669,-0.593096575,0.770767826,0.114002757,0.869813736,1.637095997,0.614679836,1.046091687,0.770578851,-0.258628444,0.982553081
SPAST,0.294780424,-0.006780052,0.404291692,0.417722405,0.194393651,0.352899024,0.375162901,0.202052905,0.297954887,-0.23452347,0.500146939,0.159784241,0.068913445,-0.151414987,0.305892867,0.454650824,0.397571405,0.263708971,0.536699264,0.269611558,-0.003948378,-0.60110312,-9.15E-05,0.493482379,-0.519655453,0.180153255,0.235422741,0.230161498,0.621303815,0.795256325,0.409412074,0.429967525,-0.2886025,0.678314348
SPIN3,-1.202754334,-0.15524252,-1.327140171,-1.85474302,-1.530063673,-0.803213457,-1.636708331,-0.948710747,0.547808012,-1.778139627,-0.792138689,-0.756423386,-0.781080457,-1.115871828,-0.618358849,-1.604427537,-2.500274273,-1.035013616,-2.16738627,-2.072923607,0.131061732,0.303768538,-0.102468271,-1.313171276,-1.018990492,-1.738679926,-1.211786588,-0.174604707,-0.945874999,-1.407761837,-2.640092756,-1.022143171,-0.264921332,-0.301056279
SPRYD3,-0.918759679,-0.62945633,-0.383506642,-0.456679219,-0.22632779,-0.180824126,-0.657793584,0.052008948,-0.2528473,0.528249687,0.106926408,-0.796106521,-0.204446006,-0.528441209,-0.08105822,0.164293316,0.517804487,-0.383298747,0.522320407,-0.029836618,-0.10934205,-0.345620749,-0.510970503,-0.337447911,0.242771846,0.029602632,-0.016300897,-0.268496092,0.27730221,0.41147444,-0.685249444,-0.197120125,-0.327171708,0.189901561
SQLE,1.627803388,1.769418123,0.285785109,0.423779405,-0.051668022,-0.350415326,-0.16757871,0.903382658,1.528648197,-0.741836622,0.456041444,1.245761207,1.581848069,0.554615701,0.009762336,0.381128577,-0.101306528,-0.070491625,-0.712282679,0.452030427,0.999744916,0.953264197,2.060404899,0.192960078,-1.121550278,-0.151849621,2.053211153,0.868510492,-0.472406612,-0.126158789,-2.514663495,1.901559369,0.608409249,-0.516561403
SRRT,0.551153034,0.652377014,0.536898256,0.317409892,0.203881168,0.127952595,0.11279625,0.485129526,0.70134808,0.129428844,0.491411508,0.3339179,0.225393155,-0.145077917,0.444542283,0.232836751,0.03030166,0.471672548,-0.653791839,-0.062929884,0.10602221,-0.097307809,0.308795394,-0.195667356,0.866991518,0.175428138,1.453173664,0.687518962,0.233900007,0.259007476,-0.509892436,0.094228747,0.51671468,-0.264212342
SRSF3,1.353016313,0.316725631,-0.038672284,0.65614515,-0.128487275,0.533054155,-0.356322075,-0.153454434,0.824182405,-0.021801757,-0.23233679,0.584941934,0.440912053,-0.612796179,-0.11859927,-0.283990252,-0.707786939,0.126342176,-1.47179126,0.147792717,0.398065082,-0.707949976,0.145476229,0.248184105,1.16203146,0.074236169,1.369985185,0.177783184,-0.96546671,-0.302084247,0.145879296,0.341888972,0.026095086,-0.404094856
